timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.951229,0.0,0.0,0.548812,0.367879,0.818731,0.0,0.860708,0.369416,0.904837,0.818731,0.995842,0.995842,0.901075,0.991702
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.548812,0.818731,0.67032,0.0,0.818731,0.818731,0.818731,0.67032,0.875174,0.018392,0.321958,0.818731,0.818731,0.935507,0.818731,0.67032
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.246597,0.67032,0.818731,0.0,0.67032,0.67032,0.818731,0.818731,0.818731,0.000916,0.904837,0.818731,0.67032,0.991702,0.991702,0.818731
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.033373,0.963194,0.548812,0.0,0.818731,0.67032,0.983471,0.548812,0.904837,0.000124,0.704688,0.798516,0.991702,0.983471,0.959189,0.818731
12,0.012277,0.995842,0.201897,0.0,0.818731,0.818731,0.818731,0.201897,0.904837,4.6e-05,0.818731,0.963194,0.818731,0.995842,0.963194,0.67032
13,0.004517,0.904837,0.67032,0.0,0.67032,0.818731,0.818731,0.367879,0.67032,1.7e-05,0.818731,0.818731,0.983471,0.979383,0.979383,0.795196
14,0.449329,0.97531,0.67032,0.0,0.818731,0.818731,0.818731,0.67032,0.67032,6e-06,0.860708,0.818731,0.97531,0.97531,0.818731,0.995842
15,0.165299,0.987578,0.548812,0.0,0.818731,0.67032,0.818731,0.246597,0.818731,0.548812,0.875174,0.818731,0.991702,0.987578,0.811937,0.367879
16,0.06081,0.967216,0.201897,0.0,0.818731,0.818731,0.818731,0.449329,0.818731,0.201897,0.875174,0.818731,0.971254,0.967216,0.818731,0.991702
17,0.548812,0.67032,0.074274,0.0,0.67032,0.67032,0.818731,0.818731,0.818731,0.074274,0.951229,0.818731,0.449329,0.991702,0.991702,0.818731
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.074274,0.818731,0.548812,0.0,0.818731,0.67032,0.818731,0.548812,0.818731,0.010052,0.904837,0.818731,0.67032,0.995842,0.995842,0.818731
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.090718,0.971254,0.67032,0.0,0.548812,0.548812,0.82215,0.67032,0.67032,0.548812,0.875174,0.818731,0.818731,0.971254,0.818731,0.995842
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.012277,0.818731,0.165299,0.0,0.818731,0.818731,0.818731,0.449329,0.740818,0.074274,0.904837,0.818731,0.987578,0.967216,0.967216,0.301194
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.001662,0.818731,0.548812,0.0,0.818731,0.818731,0.818731,0.67032,0.67032,0.010052,0.875174,0.818731,0.818731,0.935507,0.818731,0.818731
27,0.367879,0.788597,0.548812,0.0,0.818731,0.67032,0.818731,0.548812,0.904837,0.470402,0.818731,0.67032,0.67032,0.995842,0.995842,0.818731
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.049787,0.788597,0.165299,0.0,0.67032,0.67032,0.818731,0.818731,0.818731,0.165299,0.904837,0.818731,0.987578,0.987578,0.987578,0.367879
30,0.449329,0.987578,0.06081,0.0,0.818731,0.818731,0.818731,0.67032,0.67032,0.06081,0.860708,0.818731,0.818731,0.987578,0.818731,0.67032
31,0.165299,0.82215,0.022371,0.0,0.818731,0.67032,0.82215,0.246597,0.818731,0.022371,0.875174,0.82215,0.673119,0.935507,0.818731,0.818731
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.449329,0.818731,0.301194,0.0,0.818731,0.818731,0.818731,0.301194,0.67032,0.001114,0.904837,0.818731,0.995842,0.97531,0.97531,0.449329
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.06081,0.818731,0.367879,0.0,0.818731,0.818731,0.818731,0.201897,0.904837,0.000151,0.818731,0.818731,0.987578,0.967216,0.967216,0.67032
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.201897,0.818731,0.67032,0.0,0.818731,0.818731,0.818731,0.67032,0.67032,2e-05,0.875174,0.818731,0.818731,0.935507,0.818731,0.67032
39,0.548812,0.815326,0.449329,0.0,0.818731,0.67032,0.818731,0.246597,0.904837,8e-06,0.818731,0.67032,0.67032,0.979383,0.979383,0.367879
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.67032,0.67032,0.165299,0.367879,0.67032,0.67032,0.818731,0.818731,0.846481,0.67032,0.904837,0.818731,0.548812,0.987578,0.987578,0.818731
42,0.246597,0.987578,0.548812,0.135335,0.818731,0.818731,0.818731,0.67032,0.673119,0.246597,0.875174,0.818731,0.860708,0.987578,0.818731,0.67032
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.033373,0.818731,0.449329,0.018316,0.818731,0.818731,0.818731,0.201897,0.67032,0.165299,0.904837,0.818731,0.818731,0.959189,0.959189,0.67032
45,0.012277,0.818731,0.67032,0.006738,0.67032,0.818731,0.818731,0.367879,0.67032,0.06081,0.904837,0.818731,0.67032,0.991702,0.991702,0.82215
46,0.004517,0.995842,0.67032,0.002479,0.818731,0.818731,0.818731,0.67032,0.860708,0.022371,0.67032,0.818731,0.818731,0.995842,0.818731,0.541994
47,0.001662,0.955201,0.246597,0.000912,0.818731,0.67032,0.818731,0.246597,0.875174,0.00823,0.818731,0.67032,0.795196,0.955201,0.818731,0.991702
48,0.000611,0.818731,0.449329,0.000335,0.818731,0.818731,0.818731,0.449329,0.818731,0.003028,0.818731,0.818731,0.667533,0.935507,0.875174,0.67032
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
