timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.416862,0.0,0.0,0.0,0.0,0.0,0.416862,0.0,0.0,0.25284,0.0,0.416862,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.056416,0.416862,0.0,0.0,0.0,0.0,0.416862,0.173774,0.0,0.25284,0.0,0.416862,0.173774,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.416862,0.056416,0.0,0.0,0.0,0.0,0.416862,0.173774,0.687289,0.25284,0.0,0.778801,0.173774,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.056416,0.416862,0.0,0.0,0.173774,0.173774,0.416862,0.023518,0.093014,0.25284,0.0,0.778801,0.687289,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.416862,0.007635,0.778801,0.0,0.173774,0.173774,0.472367,0.000431,0.001704,0.105399,0.0,0.687289,0.012588,0.093014
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.416862,0.001033,0.472367,0.0,0.173774,0.023518,0.472367,5.8e-05,0.000231,0.014264,0.0,0.778801,0.687289,0.25284
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.416862,0.00014,0.778801,0.0,0.173774,0.173774,0.472367,8e-06,3.1e-05,0.00193,0.0,0.687289,0.093014,0.034218
17,0.0,0.0,0.153355,5.1e-05,0.416862,0.0,0.472367,0.063928,0.173774,3e-06,1.1e-05,0.00071,0.0,0.778801,0.687289,0.472367
18,0.0,0.0,0.056416,1.9e-05,0.153355,0.0,0.472367,0.472367,0.063928,1e-06,4e-06,0.000261,0.0,0.778801,0.25284,0.687289
19,0.0,0.0,0.020754,7e-06,0.056416,0.0,0.472367,0.472367,0.023518,0.0,2e-06,0.778801,0.0,0.286505,0.093014,0.687289
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.416862,1e-06,0.173774,0.0,0.472367,0.472367,0.173774,0.0,0.0,0.286505,0.0,0.778801,0.687289,0.25284
22,0.0,0.0,0.153355,0.0,0.063928,0.0,0.472367,0.472367,0.063928,0.0,0.0,0.105399,0.0,0.778801,0.25284,0.687289
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
