timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.818731,0.0,0.0,0.0,0.0,0.0,0.0,0.818731,0.0,0.818731
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.204285,0.0,0.0,0.702617,0.042041,0.493671,0.120314,0.745187,0.697469,0.838221,0.838221,0.813927,0.999997,0.999997,0.807964
7,0.0,0.075152,0.438879,0.0,0.745186,0.015466,0.889007,0.044261,0.523582,0.527446,0.889007,0.438879,0.739727,0.889007,0.889007,0.745186
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.67032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67032,0.67032,0.0,0.67032,0.67032,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.390166,0.079706,0.0,0.229789,0.000283,0.942868,0.942868,0.161454,0.079706,0.790334,0.942868,0.902175,0.942868,0.942868,0.902175
12,0.0,0.486463,0.838219,0.0,0.838219,0.000104,0.999994,0.346862,0.580351,0.838219,0.999994,0.999994,0.882492,0.999994,0.999994,0.963897
13,0.0,0.17896,0.308363,0.0,0.624631,3.8e-05,0.739725,0.127603,0.213499,0.308363,0.697467,0.889004,0.713023,0.889004,0.889004,0.739725
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.702614,0.413805,0.0,0.084535,5e-06,0.838217,0.017269,0.413805,0.869608,0.838217,0.702614,0.401812,0.999992,0.999992,0.999992
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.100849,0.588946,0.0,0.999991,0.243711,0.999991,0.059395,0.365181,0.33434,0.999991,0.999991,0.567687,0.999991,0.999991,0.999991
19,0.0,0.889002,0.216661,0.0,0.367876,0.089656,0.438876,0.02185,0.134343,0.122997,0.882489,0.889002,0.523579,0.889002,0.889002,0.367876
20,0.0,0.327045,0.079705,0.0,0.790331,0.032983,0.390165,0.008038,0.790331,0.662474,0.942863,0.942863,0.978173,0.942863,0.942863,0.942863
21,0.0,0.493668,0.029322,0.0,0.838215,0.012134,0.99999,0.002957,0.290746,0.243711,0.99999,0.493668,0.667362,0.99999,0.99999,0.838215
22,0.0,0.523578,0.010787,0.0,0.308362,0.004464,0.889,0.001088,0.10696,0.089656,0.889,0.438875,0.889,0.889,0.889,0.745181
23,0.652802,0.652802,0.003968,0.0,0.11344,0.652802,0.652802,0.0004,0.662473,0.5553,0.992663,0.942862,0.327045,0.942862,0.992663,0.935955
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301194,0.0,0.301194,0.301194,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.246597,0.0,0.0,0.0,0.0,0.0,0.0,0.246597,0.0,0.0,0.0,0.0,0.246597,0.246597,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.001618,0.135333,0.790327,0.0,0.790327,0.001618,0.94286,1e-06,0.94286,0.455309,0.94286,0.790327,0.697461,0.94286,0.790327,0.94286
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22313,0.22313,0.0,0.22313,0.22313,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8.1e-05,0.66247,0.039348,0.0,0.390162,0.390162,0.790326,0.0,0.429298,0.022668,0.942858,0.555298,0.095088,0.942858,0.942858,0.790326
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201897,0.0,0.0,0.201897,0.0,0.201897
34,1.1e-05,0.882482,0.005325,0.0,0.052803,0.052803,0.624624,0.888995,0.888995,0.745177,0.819922,0.888995,0.597666,0.888995,0.888995,0.584627
35,4e-06,0.324647,0.555297,0.0,0.942857,0.019425,0.942857,0.327043,0.662469,0.274135,0.942857,0.555297,0.219869,0.942857,0.942857,0.942857
36,0.0,0.0,0.0,0.0,0.0,0.0,0.165299,0.0,0.165299,0.0,0.165299,0.165299,0.0,0.165299,0.165299,0.165299
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.54719,0.027647,0.0,0.046942,0.000967,0.555296,0.465462,0.790323,0.013648,0.942856,0.942856,0.317564,0.942856,0.942856,0.580343
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335,0.0,0.0,0.135335,0.135335,0.0
40,0.0,0.992654,0.003742,0.0,0.624622,0.438871,0.438871,0.062993,0.624622,0.597664,0.985382,0.745174,0.602075,0.992654,0.985382,0.687276
41,0.0,0.657613,0.390161,0.0,0.662467,0.161452,0.790323,0.023174,0.662467,0.219868,0.915526,0.662467,0.942854,0.942854,0.942854,0.662467
42,0.0,0.813912,0.143532,0.0,0.243708,0.059395,0.702604,0.008525,0.838205,0.080885,0.999979,0.999979,0.346857,0.999979,0.999979,0.750672
43,0.0,0.888991,0.052803,0.523572,0.089655,0.02185,0.523572,0.523572,0.308359,0.029756,0.888991,0.888991,0.850623,0.888991,0.888991,0.869596
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.346856,0.007146,0.070858,0.012134,0.002957,0.838205,0.204281,0.204281,0.999978,0.702602,0.838205,0.588938,0.999978,0.999978,0.493662
46,0.0,0.127601,0.745172,0.026067,0.745172,0.001088,0.888989,0.43887,0.43887,0.367871,0.888989,0.888989,0.435655,0.888989,0.888989,0.882477
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.090718,0.0,0.0,0.0,0.090718,0.090718,0.090718,0.090718,0.0,0.090718,0.090718,0.0
49,0.0,0.62462,0.0371,0.001298,0.367871,5.4e-05,0.745171,0.02185,0.367871,0.367871,0.915523,0.62462,0.863222,0.888988,0.888988,0.915523
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
