timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.548812,0.0,0.367879,0.0,0.0,0.548812,0.548812,0.0,0.0,0.367879,0.0,0.818731,0.818731,0.0
4,0.991702,0.991702,0.449329,0.0,0.449329,0.449329,0.681586,0.681586,0.67032,0.449329,0.0,0.449329,0.955201,0.991702,0.301194,0.991702
5,0.835966,0.805198,0.548812,0.0,0.818731,0.835966,0.737738,0.250741,0.805198,0.517714,0.0,0.165299,0.756414,0.818731,0.110803,0.364827
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.818731,0.818731,0.074274,0.0,0.367879,0.53082,0.513417,0.033934,0.367879,0.070065,0.548812,0.53082,0.596505,0.818731,0.246597,0.528612
8,0.637628,0.67032,0.027324,0.664757,0.443747,0.443747,0.449329,0.012484,0.496585,0.025775,0.701758,0.195278,0.651051,0.701758,0.496585,0.687289
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.97531,0.97531,0.287701,0.089965,0.135335,0.060055,0.687289,0.001689,0.287701,0.003488,0.348483,0.135335,0.904837,0.967216,0.687289,0.967216
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.967216,0.967216,0.018316,0.00633,0.00568,0.00568,0.301194,0.06081,0.67032,0.092243,0.008333,0.67032,0.943336,0.943336,0.307535,0.725544
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.788597,0.818731,0.548812,0.015569,0.367879,0.074274,0.070357,0.548812,0.548812,0.022558,0.971254,0.621885,0.983471,0.983471,0.621885,0.23457
28,0.987578,0.987578,0.201897,0.005727,0.449329,0.027324,0.025883,0.201897,0.983471,0.008299,0.357304,0.228779,0.67032,0.983471,0.228779,0.086294
29,0.544257,0.943336,0.074274,0.002107,0.897329,0.943336,0.009522,0.074274,0.818731,0.003053,0.385133,0.084163,0.388356,0.818731,0.084163,0.031746
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.97531,0.438235,0.229734,1.4e-05,0.67032,0.97531,6.4e-05,0.0005,0.67032,2.1e-05,0.307535,0.062871,0.425638,0.67032,0.059309,0.332871
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.805198,0.805198,0.963194,0.805198,0.818731,0.963194,3e-06,0.367879,0.53974,1e-06,0.562705,0.127667,0.367879,0.818731,0.53974,0.244551
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.544257,0.544257,0.246597,0.003015,0.818731,0.077112,0.991702,0.000611,0.818731,8.4e-05,0.385133,0.033373,0.515561,0.991702,0.537497,0.109427
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.562705,0.562705,0.246597,0.000408,0.367879,0.010436,0.378767,0.818731,0.818731,1.1e-05,0.548812,0.818731,0.517714,0.558035,0.558035,0.158553
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.076154,0.367879,0.548812,5.5e-05,0.367879,0.001412,0.195278,0.548812,0.548812,2e-06,0.25602,0.169483,0.264698,0.818731,0.818731,0.159215
52,0.028015,0.959189,0.201897,2e-05,0.67032,0.00052,0.955201,0.201897,0.959189,0.449329,0.094184,0.449329,0.097377,0.955201,0.301194,0.058572
