timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.862053,0.835531,0.0,0.0,0.0,0.443747,0.0,0.0,0.835531,0.0,0.423427,0.0,0.855345,0.855345,0.420131,0.0
8,0.720273,0.703588,0.0,0.0,0.0,0.163246,0.703588,0.0,0.307375,0.0,0.426748,0.0,0.703588,0.703588,0.154558,0.0
9,0.868815,0.848689,0.0,0.0,0.0,0.848689,0.258836,0.0,0.420131,0.0,0.423427,0.0,0.848689,0.868815,0.413618,0.0
10,0.714667,0.714667,0.0,0.0,0.0,0.714667,0.423427,0.0,0.154558,0.0,0.15577,0.0,0.714667,0.714667,0.152162,0.0
11,0.896394,0.862053,0.0,0.556584,0.0,0.262911,0.15577,0.0,0.056859,0.0,0.057305,0.0,0.791065,0.868815,0.055977,0.862053
12,0.709106,0.709106,0.0,0.204756,0.0,0.709106,0.057305,0.0,0.020917,0.0,0.021081,0.0,0.709106,0.709106,0.020593,0.317132
13,0.868815,0.842084,0.0,0.075325,0.0,0.420131,0.021081,0.0,0.842084,0.0,0.007755,0.0,0.842084,0.842084,0.416862,0.116666
14,0.721681,0.721681,0.0,0.027711,0.0,0.721681,0.430095,0.0,0.309786,0.0,0.002853,0.0,0.721681,0.721681,0.153355,0.042919
15,0.66096,0.932103,0.0,0.932103,0.0,0.882497,0.855345,0.0,0.809824,0.0,0.00105,0.0,0.882497,0.882497,0.056416,0.015789
16,0.748966,0.932103,0.0,0.932103,0.0,0.896394,0.848689,0.0,0.822578,0.0,0.000386,0.0,0.87563,0.87563,0.020754,0.005808
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.855345,0.803523,0.0,0.319619,0.0,0.322126,0.404037,0.0,0.803523,0.0,5.2e-05,0.0,0.835531,0.835531,0.002809,0.000786
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.784909,0.784909,0.0,0.370765,0.0,0.77274,0.133237,0.0,0.083378,0.0,3e-06,0.0,0.784909,0.784909,0.00014,3.9e-05
22,0.992218,0.479805,0.0,0.136397,0.0,0.284275,0.049015,0.0,0.030673,0.0,1e-06,0.0,0.479805,0.479805,5.1e-05,1.4e-05
23,0.692679,0.692679,0.0,0.050178,0.0,0.676634,0.018032,0.0,0.011284,0.0,0.0,0.0,0.961691,0.961691,1.9e-05,5e-06
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.976835,0.976835,0.0,0.002498,0.0,0.976835,0.855345,0.0,0.129138,0.0,0.0,0.0,0.87563,0.87563,1e-06,0.0
27,0.725923,0.714667,0.0,0.000919,0.0,0.359357,0.314664,0.0,0.714667,0.0,0.0,0.0,0.714667,0.714667,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.969233,0.917651,0.0,0.046771,0.0,0.006582,0.061,0.0,0.0494,0.0,0.578756,0.0,0.969233,0.969233,0.0,0.954207
32,0.992218,0.961691,0.0,0.961691,0.0,0.002421,0.022441,0.0,0.917651,0.0,0.212912,0.0,0.961691,0.992218,0.0,0.351033
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.969233,0.992218,0.0,0.992218,0.0,0.461424,0.370765,0.0,0.91051,0.0,0.620914,0.015544,0.829029,0.969233,0.0,0.969233
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.666144,0.666144,0.0,0.491183,0.0,0.093014,0.385534,0.0,0.370765,0.0,0.66096,0.000105,0.491183,0.66096,0.0,0.007939
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.976835,0.976835,0.0,0.976835,0.0,0.924849,0.367879,0.0,0.803523,0.0,0.030673,0.0,0.976835,0.976835,0.086024,0.22313
