timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.419133,0.0,0.087617,0.0,0.0,0.322892,0.419133,0.0,0.191633,0.0,0.0,0.706221,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.477528,0.0,0.099824,0.0,0.0,0.367879,0.477528,0.0,0.218332,0.059244,0.0,0.804614,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.309154,0.064626,0.0,0.01351,0.0,0.238167,0.520911,0.676173,0.0,0.029548,0.183479,0.0,0.877712,0.0,0.0
10,0.0,0.113731,0.023775,0.0,0.916715,0.0,0.544059,0.544059,0.24875,0.0,0.01087,0.067498,0.0,0.70622,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740818,0.0,0.0
13,0.0,0.005662,0.477527,0.0,0.619859,0.0,0.129577,0.027087,0.619859,0.0,0.000541,0.003361,0.0,0.804613,0.076902,0.099824
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.14763,0.023775,0.0,0.322892,0.419132,0.419132,0.001349,0.087616,0.0,2.7e-05,0.706219,0.0,0.916714,0.706219,0.544058
17,0.0,0.05431,0.737601,0.0,0.568234,0.15419,0.15419,0.000496,0.95745,0.0,1e-05,0.259803,0.0,0.33724,0.259803,0.200148
18,0.0,0.01998,0.271348,0.0,0.770378,0.056723,0.056723,0.000183,0.45721,0.0,4e-06,0.45721,0.0,0.593485,0.095576,0.07363
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.002704,0.036723,0.0,0.840366,0.007677,0.296,2.5e-05,0.061877,0.0,0.0,0.498747,0.0,0.384225,0.012935,0.009965
21,0.0,0.000995,0.01351,0.0,0.520909,0.002824,0.108892,9e-06,0.520909,0.0,0.0,0.183479,0.0,0.877709,0.004758,0.003666
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.000135,0.337239,0.0,0.070497,0.000382,0.014737,0.259803,0.337239,0.0,0.15419,0.957448,0.0,0.568233,0.000644,0.000496
24,0.0,5e-05,0.124063,0.0,0.593484,0.000141,0.005421,0.095576,0.593484,0.0,0.056723,0.352225,0.0,0.999994,0.000237,0.000183
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,7e-06,0.384225,0.0,0.080319,1.9e-05,0.000734,0.295999,0.384225,0.0,0.175672,0.047669,0.0,0.647401,3.2e-05,2.5e-05
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.248749,0.051999,0.0,0.01087,3e-06,0.191632,0.91671,0.544057,0.0,0.023775,0.147629,0.0,0.706217,4e-06,3e-06
29,0.0,0.09151,0.019129,0.0,0.737599,1e-06,0.437756,0.437756,0.200147,0.0,0.008746,0.05431,0.0,0.568233,2e-06,1e-06
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.004556,0.384224,0.0,0.498745,0.0,0.104259,0.021795,0.498745,0.0,0.000435,0.840363,0.0,0.647401,0.061876,0.080319
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.118785,0.019129,0.0,0.259802,0.337238,0.337238,0.001085,0.070497,0.0,2.2e-05,0.568232,0.0,0.737598,0.568232,0.437755
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40657,0.0,0.0,0.40657,0.0,0.0,0.0,0.0
37,0.0,0.016076,0.21833,0.0,0.619855,0.04564,0.04564,0.000147,0.367876,0.0,3e-06,0.367876,0.0,0.477524,0.076902,0.059244
38,0.0,0.005914,0.080319,0.0,0.228032,0.01679,0.384223,5.4e-05,0.647399,0.0,1e-06,0.647399,0.0,0.384223,0.028291,0.647399
39,0.0,0.002176,0.029548,0.0,0.083888,0.006177,0.401297,2e-05,0.238165,0.0,0.0,0.238165,0.676168,0.141348,0.010408,0.238165
40,0.0,0.0008,0.01087,0.0,0.706215,0.002272,0.147629,7e-06,0.087616,0.41913,0.0,0.087616,0.248748,0.544054,0.41913,0.087616
41,0.0,0.000294,0.003999,0.0,0.737597,0.737597,0.437755,3e-06,0.032232,0.154189,0.0,0.032232,0.091509,0.568231,0.154189,0.032232
42,0.0,0.0,0.0,0.367879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,4e-05,0.000541,0.367876,0.099823,0.477524,0.804606,0.0,0.004362,0.020867,0.0,0.004362,0.012384,0.804606,0.020867,0.283405
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,2e-06,0.419129,0.018315,0.916706,0.023775,0.544054,0.0,0.087616,0.001039,0.0,0.322889,0.000617,0.706213,0.544054,0.01411
47,0.0,1e-06,0.154189,0.006738,0.957442,0.957442,0.56823,0.0,0.032232,0.000382,0.0,0.118784,0.000227,0.737595,0.200146,0.005191
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301194,0.0,0.301194
49,0.0,0.0,0.020867,0.477523,0.619853,0.129576,0.218329,0.0,0.619853,5.2e-05,0.0,0.016076,3.1e-05,0.804605,0.027087,0.367875
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.002824,0.064626,0.676166,0.017536,0.401296,0.0,0.083888,7e-06,0.0,0.141347,4e-06,0.520906,0.238164,0.309151
