timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.376336,0.0,0.0,0.0,0.744193,0.376336,0.0,0.0,0.0,0.0,0.627564,0.190312,0.529213
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.393837,0.0,0.0,0.141629,0.141629,0.393837,0.0,0.0,0.0,0.0,0.7788,0.199162,0.656747
5,0.0,0.0,0.0,0.144884,0.0,0.0,0.40289,0.40289,0.144884,0.0,0.0,0.0,0.0,0.796702,0.566554,0.241604
6,0.0,0.0,0.0,0.0533,0.0,0.0,0.412151,0.412151,0.0533,0.0,0.0,0.0,0.0,0.815016,0.579577,0.088881
7,0.0,0.0,0.0,0.019608,0.0,0.0,0.421625,0.151622,0.019608,0.0,0.0,0.421625,0.0,0.833751,0.5929,0.032698
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.451375,0.0,0.0,0.058372,0.89258,0.451375,0.0,0.0,0.058372,0.0,0.752696,0.228259,0.634735
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.472365,0.0,0.0,0.169869,0.169869,0.472365,0.0,0.0,0.0079,0.0,0.934088,0.238874,0.787698
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67032,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
