motifs,time
E,0.535713
E,0.714284
E,0.892855
E,1.071426
F,1.249997
G,1.607139
P,1.78571
N,1.964281
H,2.142852
H,2.321423
G,2.678565
P,2.857136
N,3.035707
H,3.214278
H,3.392849
H,3.749991
H,3.928562
H,4.107133
H,4.285704
H,4.464275
D,4.642846
E,4.821417
E,4.999988
E,5.178559
E,5.35713
F,5.535701
G,5.892843
P,6.071414
N,6.249985
H,6.428556
H,6.607127
G,6.978197
P,7.175854
G,7.382624
M,7.599339
N,7.826983
I,8.295733
N,9.411804
G,9.590375
L,9.768946
E,9.947517
F,10.126088
G,10.48323
N,10.661801
L,10.840372
E,11.018943
F,11.197514
G,11.554656
N,11.733227
L,11.911798
E,12.090369
F,12.26894
C,12.447511
E,12.626082
I,12.626082
P,12.804653
L,12.983224
C,13.161795
D,13.340366
C,13.518937
G,13.697508
N,13.876079
L,14.05465
E,14.233221
F,14.411792
G,14.768934
N,14.947505
L,15.126076
E,15.304647
F,15.483218
G,15.84036
N,16.018931
L,16.197502
E,16.376073
F,16.554644
C,16.733215
E,16.911786
I,16.911786
P,17.090357
L,17.268928
C,17.447499
D,17.62607
C,17.804641
G,17.983212
N,18.161783
L,18.340354
E,18.518925
E,18.697496
E,18.876067
F,19.054638
G,19.41178
P,19.590351
N,19.768922
H,19.947493
H,20.126064
G,20.483206
P,20.661777
N,20.840348
H,21.018919
H,21.19749
H,21.554632
H,21.733203
C,21.911774
F,22.090345
G,22.268916
M,22.447487
L,22.626058
E,22.804629
E,22.9832
E,23.161771
F,23.340342
G,23.697484
P,23.876055
N,24.054626
H,24.233197
H,24.411768
G,24.789301
O,24.996106
L,25.217154
C,25.454515
D,25.710787
I,26.246501
