motifs,time
M,0.545454
N,0.818181
A,1.090908
B,1.090908
N,1.363635
L,1.499998
E,1.636362
E,1.909089
F,2.045452
H,2.181816
G,2.181816
M,2.454543
N,2.72727
A,2.999997
B,2.999997
N,3.272724
L,3.409088
E,3.545451
E,3.818178
F,3.954542
H,4.090905
G,4.090905
N,4.363632
L,4.636359
F,4.909086
G,4.909086
O,5.181813
N,5.318176
H,5.45454
H,5.727267
G,5.727267
N,5.999994
L,6.272721
F,6.545448
G,6.545448
P,6.818175
N,6.954538
H,7.090902
H,7.363629
G,7.363629
O,7.636356
L,7.909083
I,8.18181
K,8.18181
O,8.454537
N,8.727264
K,8.727264
O,8.999991
L,9.272718
I,9.545445
K,9.545445
O,9.818172
L,10.090899
E,10.363626
C,10.636353
G,10.636353
M,10.90908
N,11.181807
A,11.454534
B,11.454534
N,11.727261
L,11.863624
E,11.999988
E,12.272715
F,12.409078
H,12.545442
H,12.818169
G,12.818169
M,13.090896
N,13.363623
A,13.63635
B,13.63635
N,13.909077
L,14.04544
E,14.181804
E,14.454531
F,14.590894
H,14.727258
H,14.999985
G,14.999985
O,15.272712
N,15.409076
H,15.545439
H,15.818166
G,15.818166
O,16.090893
N,16.36362
G,16.36362
O,16.636347
N,16.77271
H,16.909074
H,17.181801
G,17.181801
O,17.454528
N,17.727255
G,17.727255
O,17.999982
N,18.136346
H,18.272709
H,18.545436
G,18.545436
O,18.818163
N,19.09089
G,19.09089
M,19.363617
N,19.636344
B,19.909071
G,19.909071
P,20.045434
L,20.181798
E,20.454525
I,20.454525
M,20.727252
N,20.999979
B,20.999979
N,21.272706
L,21.40907
E,21.545433
E,21.81816
F,21.954524
H,22.090887
H,22.363614
G,22.363614
M,22.636341
N,22.909068
B,22.909068
N,23.181795
L,23.318158
E,23.454522
E,23.727249
F,23.863612
H,23.999976
H,24.272703
G,24.272703
O,24.54543
N,24.681794
H,24.818157
H,25.090884
G,25.090884
O,25.363611
N,25.636338
G,25.636338
O,25.909065
N,26.045428
H,26.181792
H,26.454519
G,26.454519
O,26.727246
N,26.999973
G,26.999973
O,27.2727
N,27.545427
K,27.545427
O,27.818154
L,28.090881
E,28.363608
E,28.636335
I,28.636335
M,28.909062
N,29.181789
G,29.181789
P,29.454516
N,29.59088
H,29.727243
G,29.727243
P,29.99997
O,29.99997
M,30.272697
N,30.545424
G,30.545424
P,30.818151
N,30.954514
H,31.090878
G,31.090878
P,31.363605
O,31.363605
M,31.636332
N,31.909059
G,31.909059
P,32.181786
N,32.31815
H,32.454513
G,32.454513
P,32.72724
N,32.72724
O,32.999967
N,33.272694
B,33.545421
K,33.545421
O,33.818148
L,34.090875
E,34.363602
C,34.636329
G,34.636329
N,34.909056
L,35.04542
E,35.181783
E,35.45451
F,35.590874
H,35.727237
H,35.999964
G,35.999964
N,36.273942
L,36.412831
E,36.553018
E,36.837384
F,36.981614
H,37.127246
H,37.422819
G,37.422819
N,37.722819
L,37.872819
E,38.022819
C,38.322819
G,38.322819
N,38.622819
L,38.772819
E,38.922819
C,39.222819
G,39.222819
N,39.522819
L,39.672819
E,39.822819
E,40.122819
I,40.122819
P,40.272819
L,40.422819
F,40.722819
G,40.722819
N,41.055972
L,41.48489
F,42.087879
B,42.087879
