motifs,time
O,0.5
N,0.75
G,0.75
O,1
N,1.25
G,1.25
O,1.5
L,2
F,2.25
G,2.25
N,2.5
L,2.75
I,2.75
N,3
L,3.25
I,3.25
N,3.5
N,4
C,4.125
F,4.25
G,4.25
O,4.5
N,4.75
G,4.75
O,5
N,5.25
G,5.25
O,5.5
N,6
N,6.25
I,6.25
M,6.5
L,6.75
I,6.75
M,7
N,7.25
G,7.25
K,7.75
O,8.5625
N,8.5625
O,8.8125
N,9.0625
G,9.0625
O,9.3125
N,9.5625
G,9.5625
O,9.8125
L,10.3125
F,10.5625
G,10.5625
N,10.8125
L,11.0625
I,11.0625
N,11.3125
L,11.5625
I,11.5625
N,11.8125
N,12.3125
C,12.4375
F,12.5625
G,12.5625
O,12.8125
N,13.0625
G,13.0625
O,13.3125
N,13.5625
G,13.5625
O,13.8125
N,14.3125
N,14.5625
I,14.5625
P,14.8125
P,14.8125
P,15.0625
P,15.0625
P,15.3125
P,15.3125
P,15.58494
P,15.58494
N,15.918093
F,16.347012
