motifs,time
O,2.976188
N,2.976188
N,3.050592
O,3.050592
M,3.124997
M,3.124997
O,3.27083
N,3.27083
M,3.306544
M,3.306544
O,3.607139
N,3.607139
M,3.64583
M,3.64583
O,3.919639
N,3.919639
M,3.961306
M,3.961306
P,4.050591
P,4.050591
M,4.068448
M,4.068448
P,4.458329
P,4.458329
M,4.553567
M,4.553567
M,4.693448
M,4.693448
M,4.827376
M,4.827376
P,6.095232
P,6.095232
P,6.178565
P,6.178565
P,6.434517
P,6.434517
M,6.511898
M,6.511898
P,6.517851
P,6.517851
P,6.738088
P,6.738088
P,6.976184
P,6.976184
M,7.172612
M,7.172612
M,7.499992
M,7.499992
M,7.565469
M,7.565469
M,7.72023
M,7.72023
M,7.743296
M,7.743296
P,7.779754
P,7.779754
M,7.788683
M,7.788683
N,8.348206
I,8.348206
M,8.416658
M,8.416658
M,8.660706
M,8.660706
M,8.800586
M,8.800586
N,9.247015
B,9.247015
O,10.497013
N,10.497013
M,10.571418
M,10.571418
N,10.651775
O,10.651775
O,10.717251
N,10.717251
M,10.797608
M,10.797608
N,11.008918
O,11.008918
O,11.017846
N,11.017846
N,11.193441
O,11.193441
O,11.288679
N,11.288679
M,11.425584
M,11.425584
M,11.675584
M,11.675584
L,11.755941
K,11.755941
O,11.773798
N,11.773798
M,11.782726
M,11.782726
M,12.148797
M,12.148797
M,12.148797
M,12.148797
M,12.526773
M,12.526773
M,12.571416
M,12.571416
P,12.63094
P,12.63094
M,12.69344
M,12.69344
M,12.931535
M,12.931535
O,12.997011
N,12.997011
N,13.038677
O,13.038677
O,13.10713
N,13.10713
P,13.654748
P,13.654748
M,13.839272
M,13.839272
M,13.883915
M,13.883915
M,14.065462
M,14.065462
N,15.172604
O,15.172604
M,15.273794
M,15.273794
O,15.467246
N,15.467246
M,15.529746
M,15.529746
J,15.889865
J,15.889865
O,15.907722
N,15.907722
M,15.925579
M,15.925579
M,15.946413
O,15.946413
O,16.247008
N,16.247008
M,16.255936
M,16.255936
M,16.309508
O,16.309508
P,16.336293
N,16.336293
M,16.336293
M,16.336293
M,16.386888
O,16.386888
P,16.678555
N,16.678555
M,16.69046
M,16.69046
M,16.702364
O,16.702364
L,17.122007
G,17.122007
O,17.610101
N,17.610101
O,17.669625
N,17.669625
N,17.735101
N,17.735101
M,17.764863
M,17.764863
O,17.821411
O,17.821411
M,17.857125
N,17.857125
P,17.860101
O,17.860101
M,17.889863
N,17.889863
M,17.913673
M,17.913673
P,17.97022
P,17.97022
M,17.997006
M,17.997006
P,18.044625
P,18.044625
P,18.053553
O,18.053553
P,18.053553
N,18.053553
P,18.208315
P,18.208315
M,18.211291
M,18.211291
M,18.267839
O,18.267839
P,18.353404
P,18.353404
P,18.377958
N,18.377958
M,18.392839
M,18.392839
P,18.47022
P,18.47022
M,18.482124
M,18.482124
L,18.482124
K,18.482124
O,18.761886
N,18.761886
N,18.761886
J,18.761886
N,18.794624
B,18.794624
P,18.824386
O,18.824386
M,18.836291
N,18.836291
M,18.877957
M,18.877957
K,19.011886
O,19.011886
N,19.032719
B,19.032719
M,19.065457
M,19.065457
J,19.202362
O,19.202362
N,19.220219
B,19.220219
M,19.249981
M,19.249981
L,19.598195
K,19.598195
M,20.821408
M,20.821408
O,20.874979
N,20.874979
M,20.92855
M,20.92855
M,20.92855
O,20.92855
M,21.232122
N,21.232122
M,21.309502
O,21.309502
M,21.312479
N,21.312479
N,21.42855
O,21.42855
M,21.45236
M,21.45236
M,21.45236
O,21.45236
O,21.613074
N,21.613074
M,21.663669
M,21.663669
M,21.696407
O,21.696407
N,21.961288
I,21.961288
O,21.973192
N,21.973192
M,22.020811
M,22.020811
O,22.032716
N,22.032716
N,22.035692
O,22.035692
O,22.06843
N,22.06843
M,22.083311
O,22.083311
M,22.38093
N,22.38093
M,22.40474
M,22.40474
M,22.428549
O,22.428549
M,22.747001
N,22.747001
M,22.791644
M,22.791644
M,22.812477
O,22.812477
P,22.821406
N,22.821406
M,22.85712
M,22.85712
M,22.860096
O,22.860096
M,23.113072
N,23.113072
M,23.142834
M,23.142834
L,23.142834
K,23.142834
O,23.16962
N,23.16962
O,23.190453
N,23.190453
M,23.202358
M,23.202358
J,23.220215
O,23.220215
N,23.717238
G,23.717238
M,23.747
N,23.747
M,23.761881
M,23.761881
M,23.949381
M,23.949381
M,23.952357
O,23.952357
M,23.970214
N,23.970214
J,24.279738
J,24.279738
O,24.827356
N,24.827356
O,24.889856
N,24.889856
M,24.892832
O,24.892832
M,24.979142
N,24.979142
M,25.083308
M,25.083308
M,25.086284
O,25.086284
M,25.130927
N,25.130927
P,25.145808
P,25.145808
M,25.160689
O,25.160689
M,25.208308
N,25.208308
M,25.482117
O,25.482117
N,25.482117
J,25.482117
O,25.511879
L,25.511879
O,25.52676
N,25.52676
J,25.818427
O,25.818427
N,25.83926
B,25.83926
P,25.871998
P,25.871998
M,25.886879
O,25.886879
M,25.919617
N,25.919617
J,25.973188
J,25.973188
O,26.273783
N,26.273783
M,26.276759
N,26.276759
M,26.29164
M,26.29164
J,26.621997
J,26.621997
O,26.64283
N,26.64283
M,26.654735
N,26.654735
M,26.681521
M,26.681521
M,27.172592
M,27.172592
M,27.214258
M,27.214258
M,27.252949
O,27.252949
P,27.261878
N,27.261878
M,27.264854
M,27.264854
M,27.312473
O,27.312473
M,27.443425
N,27.443425
M,27.45533
M,27.45533
M,27.491044
O,27.491044
P,27.491044
N,27.491044
M,27.51783
M,27.51783
M,27.541639
O,27.541639
N,27.758901
B,27.758901
O,27.812472
N,27.812472
M,27.860091
M,27.860091
M,27.883901
O,27.883901
M,28.142829
N,28.142829
M,28.1964
M,28.1964
M,28.235091
O,28.235091
O,28.333305
N,28.333305
M,28.395805
M,28.395805
M,28.398781
O,28.398781
M,28.467233
N,28.467233
M,28.529733
M,28.529733
P,28.541638
P,28.541638
P,28.544614
O,28.544614
P,28.589257
N,28.589257
M,28.619019
O,28.619019
L,28.842233
G,28.842233
O,28.86009
N,28.86009
M,28.910685
M,28.910685
P,28.934495
P,28.934495
P,28.943423
O,28.943423
P,28.955328
N,28.955328
M,28.999971
O,28.999971
P,29.083304
N,29.083304
M,29.08628
M,29.08628
M,29.139852
O,29.139852
O,29.264852
N,29.264852
N,29.264852
B,29.264852
N,29.300566
B,29.300566
P,29.324375
N,29.324375
M,29.324375
M,29.324375
M,29.351161
O,29.351161
M,29.746994
N,29.746994
M,29.809494
M,29.809494
M,29.821399
O,29.821399
M,29.96128
N,29.96128
B,29.96128
N,29.96128
B,30.002946
O,30.002946
N,30.059494
N,30.059494
K,30.06247
L,30.06247
O,30.098184
N,30.098184
J,30.098184
O,30.098184
L,30.589255
I,30.589255
M,30.595208
M,30.595208
M,30.654731
O,30.654731
P,30.693422
N,30.693422
M,30.714255
M,30.714255
J,30.755922
O,30.755922
L,30.949374
I,30.949374
M,30.979136
M,30.979136
M,31.002945
O,31.002945
P,31.029731
N,31.029731
M,31.056517
M,31.056517
J,31.074374
O,31.074374
L,31.107112
I,31.107112
M,31.154731
O,31.154731
M,31.154731
N,31.154731
L,31.562468
O,31.562468
N,31.565445
B,31.565445
M,31.619016
M,31.619016
N,31.738064
G,31.738064
N,31.74104
B,31.74104
M,31.77973
N,31.77973
P,31.812468
O,31.812468
M,31.812468
N,31.812468
N,31.857111
G,31.857111
