motifs,time
K,0
L,0
I,1.6
N,1.6
L,1.6
G,1.6
O,3.2
N,3.2
H,3.2
G,3.2
O,4.8
N,4.8
H,4.8
G,4.8
O,6.4
N,6.4
H,6.4
G,6.4
O,8
N,8
H,8
G,8
P,8.8
N,9.2
I,9.6
P,9.6
L,9.6
O,10.4
N,10.8
C,11.2
I,11.2
P,12
N,12.8
B,12.8
K,12.8
O,13.6
N,13.6
P,14
P,14
P,14.4
P,14.4
L,14.4
O,15.2
N,16
B,16
L,16
O,16.4
N,16.8
H,17.2
H,17.6
H,18
C,18.4
E,18.8
E,19.2
F,19.2
G,19.2
O,20
L,20.4
E,20.8
F,20.8
G,20.8
P,21.6
N,22
I,22.4
P,22.4
L,23.2
I,24
O,24
N,24.8
J,25.6
O,26.8
P,27
N,27.2
H,27.4
H,27.6
H,27.8
H,28
C,28.8
I,28.8
N,29.6
L,30.4
I,30.4
K,30.4
P,31.2
K,32
P,32
L,32
H,32
I,32.8
N,32.8
P,33.6
N,33.6
L,33.6
P,34.4
L,35.2
F,35.2
H,35.2
G,35.2
O,36
N,36.8
H,36.8
H,36.8
G,36.8
O,37.6
L,38
F,38.4
G,38.4
P,38.8
N,39.2
H,39.6
C,40
F,40.4
C,40.8
E,41.2
E,41.6
I,41.6
N,42
L,42.4
I,42.8
M,43.2
P,43.2
N,43.6
L,44
E,44.4
E,44.8
I,45.2
L,45.6
I,46
L,46.4
I,46.8
J,47.6
O,48
N,48
H,48
G,48
O,48.8
N,49.2
H,49.6
H,49.6
I,50.4
L,51.2
I,51.2
K,51.2
O,51.8
L,52
I,52.2
O,52.4
N,53.2
H,53.4
H,53.6
H,53.8
H,54
H,54.4
H,54.4
G,54.4
L,54.4
I,55.2
N,55.2
H,55.2
I,56.4
L,56.6
I,56.8
N,57.6
C,57.6
H,57.6
I,58.4
N,58.4
H,58.4
I,59.2
N,59.2
H,59.2
I,60
N,60
L,60
I,60.8
N,60.8
K,60.8
O,61.6
N,61.6
K,61.6
O,62.4
N,62.4
K,62.4
O,63.2
N,63.2
G,63.2
O,64
N,64
K,64
P,64.8
L,65.6
P,65.6
G,65.6
P,66.4
L,67.2
I,67.2
L,67.2
O,68
N,68
K,68
O,68.8
N,68.8
L,68.8
I,70
L,70.4
E,71.2
F,72
H,72
H,72
I,72.8
N,73.2
P,73.6
N,73.6
L,73.6
O,74.4
L,75.2
I,75.2
L,75.2
I,76
N,76
L,76
P,76.8
N,76.8
H,76.8
I,78
N,78.4
D,79.2
B,79.2
H,79.2
I,80
P,80
L,80
I,80.8
N,81.2
C,81.6
F,82
D,82.4
E,82.8
H,83.2
C,83.2
G,83.2
P,84
N,84.4
I,84.8
N,84.8
G,84.8
P,85.6
N,85.6
P,86
P,86
P,86.4
P,86.4
L,86.4
L,87.6
H,88
I,88.4
N,88.4
J,88.4
O,89.2
N,89.4
C,89.6
I,89.6
K,89.6
P,90.4
N,90.8
I,91.2
P,91.2
L,91.2
O,92
N,92.4
C,92.8
I,92.8
K,92.8
P,93.6
N,94
I,94.4
P,94.4
L,94.4
O,95.2
P,95.2
P,95.6
P,95.6
P,96
P,96
N,96.2
L,96.4
E,96.6
E,96.8
E,97
E,97.2
E,97.4
E,97.6
I,98.4
N,98.6
E,98.8
E,99
E,99.2
E,99.4
E,99.6
E,99.8
E,100
E,100.2
E,100.4
C,100.8
H,100.8
H,100.8
G,100.8
O,102
N,102.2
H,102.4
H,102.6
H,102.8
C,103
F,103.2
H,103.6
H,104.2
H,104.4
H,104.6
H,104.8
H,105
H,105.2
C,105.4
F,105.6
I,106.2
L,106.4
E,106.6
E,106.8
F,107
C,107.2
E,107.4
E,107.6
F,107.8
G,108
N,108.4
L,108.8
N,110
H,110.2
H,110.4
H,110.6
C,110.8
E,111
C,111.2
H,111.4
H,111.6
H,111.8
H,112
C,112.2
E,112.4
C,112.6
H,112.8
H,113
H,113.2
H,113.4
H,113.6
I,114.4
N,114.4
K,114.4
O,115.2
N,115.2
K,115.2
O,116
N,116.4
C,116.8
F,117.2
D,117.6
I,117.6
P,118.4
P,118.4
L,118.4
H,118.4
I,119.2
L,120
O,120.8
L,121.6
I,122.4
L,123.2
I,124
N,124.8
I,124.8
N,125.6
N,126.4
I,127.2
L,128
I,128
P,129.2
N,129.4
H,129.6
H,129.6
G,130.4
O,131.2
P,131.2
L,132.4
H,132.6
I,132.8
N,132.8
G,132.8
M,133.6
L,134.4
F,134.4
G,134.4
P,135.6
N,135.8
H,136
H,136
G,136.8
O,137.6
N,137.6
P,138.4
P,138.4
P,138.8
N,139.2
H,139.2
H,139.2
D,140
E,140.8
F,140.8
I,141.2
L,141.6
E,142
E,142.4
I,142.4
P,142.8
P,142.8
P,143.2
P,143.2
P,143.6
O,144
N,144.4
L,144.8
I,144.8
L,145.2
I,145.6
L,146
I,146
L,146.4
I,146.8
P,146.8
P,147.2
L,148.4
E,148.6
E,148.8
I,149
N,149.2
E,149.4
I,149.6
O,150.4
N,150.4
H,150.4
G,150.4
O,151.2
L,151.3
E,151.4
C,151.5
C,151.6
C,151.7
C,151.8
C,151.9
H,152
H,152.2
H,152.3
C,152.4
C,152.5
C,152.6
C,152.7
H,152.8
I,153.6
P,153.6
L,153.6
H,153.6
G,153.6
O,156
N,156.2
H,156.4
C,156.8
C,158
H,158.2
H,158.4
H,158.8
C,159.2
E,159.6
E,160
F,160
H,160
I,160.8
P,160.8
H,160.8
I,161.6
P,161.6
H,161.6
I,162
N,162.4
B,162.8
O,163.2
P,163.2
N,163.6
L,164
L,164.4
E,164.8
I,164.8
N,165.2
L,165.6
E,166
E,166.4
I,166.4
N,166.8
L,167.2
E,167.6
E,168
I,168
N,168.4
L,168.8
E,169.2
E,169.6
I,169.6
N,170
E,170.4
E,170.8
E,171.2
I,171.2
N,171.6
G,172
N,172.4
H,172.8
G,172.8
L,173.2
I,173.6
N,174
H,174.4
G,174.4
L,174.8
I,175.2
P,175.2
P,175.6
P,175.6
O,176
N,176
P,176.4
P,176.4
P,176.8
P,176.8
P,177.2
P,177.2
P,177.6
P,177.6
P,177.8
L,178
E,178.2
E,178.4
E,178.6
E,178.8
E,179
E,179.2
I,181.2
N,181.8
L,182
E,182.2
E,182.4
I,182.8
N,183.4
L,183.6
E,183.8
E,184
G,184.4
O,184.8
N,185.2
L,185.6
F,185.6
H,185.6
G,185.6
O,186.4
L,186.6
E,186.8
I,187.4
N,187.6
E,187.8
E,188
I,188.4
P,188.8
N,188.8
G,188.8
N,190.4
L,190.6
E,190.8
E,191
E,191.2
E,191.4
E,191.6
E,192
I,192
K,192
P,192.8
N,192.9
C,193
