motifs,time
P,0.9
M,1.2
P,1.8
M,2.1
L,2.25
E,2.4
E,2.55
I,2.7
P,2.7
L,2.85
I,3
P,3
L,3.15
E,3.3
E,3.45
I,3.6
P,3.6
N,3.9
M,4.2
N,4.35
G,4.5
P,4.5
N,4.8
M,5.1
L,5.25
I,5.4
P,5.4
N,5.7
M,6
N,6.15
G,6.3
P,6.3
N,6.6
P,6.9
N,7.05
G,7.2
P,7.2
N,7.5
N,7.65
L,7.8
F,7.95
G,8.1
O,8.1
N,8.4
N,8.55
L,8.7
F,8.85
G,9
O,9
N,9.3
P,9.45
N,9.6
H,9.75
G,9.9
P,9.9
N,10.2
N,10.5
E,10.65
I,10.8
P,10.8
N,11.1
C,11.4
E,11.55
I,11.7
P,11.7
N,12
N,12.3
E,12.45
I,12.6
P,12.6
N,12.9
G,13.5
M,13.8
P,14.4
M,14.7
L,14.85
E,15
E,15.15
I,15.3
P,15.3
L,15.45
I,15.6
P,15.6
L,15.75
E,15.9
E,16.05
I,16.2
P,16.2
N,16.5
M,16.8
L,16.95
I,17.1
P,17.1
N,17.4
M,17.7
N,17.85
G,18
P,18
N,18.3
M,18.6
N,18.75
G,18.9
P,18.9
N,19.2
P,19.5
N,19.65
G,19.8
P,19.8
N,20.1
N,20.25
L,20.4
F,20.55
G,20.7
O,20.7
N,21
N,21.15
L,21.3
F,21.45
G,21.6
O,21.6
N,21.9
P,22.05
N,22.2
H,22.35
G,22.5
P,22.5
N,22.8
N,23.1
E,23.25
I,23.4
P,23.4
N,23.7
C,24
E,24.15
I,24.3
P,24.3
N,24.6
N,24.9
E,25.05
I,25.2
P,25.2
N,25.5
G,26.1
M,26.4
P,27
M,27.3
P,27.9
M,28.2
L,28.8
I,29.1
L,29.1
M,29.4
M,29.4
O,29.7
N,30
L,30
C,30.3
C,30.3
I,30.6
N,30.9
L,30.9
O,31.05
L,31.2
E,31.35
E,31.5
I,31.8
L,31.8
M,32.1
M,32.1
O,32.1
N,32.4
G,32.7
L,32.7
M,33
M,33
O,33.3
N,33.6
L,33.6
C,33.9
C,33.9
I,34.2
N,34.5
L,34.5
O,34.65
L,34.8
E,34.95
E,35.1
I,35.4
L,35.4
O,35.4
N,35.7
J,35.7
O,35.7
N,36
G,36.3
K,36.3
M,36.6
M,36.6
O,36.9
N,37.2
K,37.2
M,37.5
M,37.5
O,37.8
N,38.1
K,38.1
O,38.25
L,38.4
E,38.55
E,38.7
I,39
L,39
M,39.3
M,39.3
O,39.3
N,39.6
G,39.9
K,39.9
M,40.2
M,40.2
O,40.5
N,40.8
K,40.8
M,41.1
M,41.1
O,41.4
N,41.7
K,41.7
O,41.85
L,42
E,42.15
E,42.3
I,42.6
L,42.6
O,42.6
N,42.9
L,42.9
O,42.9
N,43.2
D,43.5
B,43.5
G,43.5
J,43.5
O,43.65
L,43.8
E,43.95
E,44.1
I,44.4
L,44.4
G,44.4
O,44.7
N,45
H,45.15
C,45.3
F,45.3
G,45.3
J,45.3
O,45.45
L,45.6
F,45.75
A,45.9
B,46.2
L,46.2
G,46.2
O,46.5
L,46.8
I,46.8
M,47.1
N,47.1
L,47.1
H,47.1
I,47.25
L,47.4
I,47.4
L,47.4
H,47.4
I,47.55
L,47.7
I,47.7
N,48
N,48
H,48
I,48.3
N,48.3
H,48.3
I,48.3
N,48.6
B,48.6
P,48.75
N,48.9
H,48.9
H,48.9
H,48.9
I,49.05
L,49.2
I,49.2
L,49.2
H,49.2
I,49.35
L,49.5
I,49.5
N,49.8
N,49.8
M,50.1
M,50.1
O,50.1
N,50.4
G,50.4
N,50.425
E,50.45
G,50.55
N,50.7
D,50.85
F,51
F,51.15
I,51.3
J,51.6
L,51.6
G,51.6
O,51.75
N,51.9
L,51.9
G,51.9
O,51.9
L,52.2
O,52.2
N,52.225
E,52.25
G,52.35
N,52.5
D,52.65
F,52.8
F,52.95
I,53.1
J,53.4
L,53.4
G,53.4
O,53.55
N,53.7
L,53.7
G,53.7
O,53.7
M,54
P,54
N,54
G,54
L,54.6
I,54.6
N,54.6
B,54.6
K,54.9
O,54.9
N,54.9
G,54.9
L,55.5
I,55.5
N,55.5
K,55.8
O,55.8
N,55.8
G,55.8
L,56.1
I,56.1
N,56.1
H,56.1
H,56.4
I,56.4
N,56.4
G,56.4
K,56.7
O,56.7
N,56.7
G,56.7
L,57
O,57
N,57
G,57
L,57.3
I,57.3
N,57.3
G,57.3
L,57.6
N,57.9
B,57.9
L,57.915
E,57.93
E,57.945
G,57.96
O,58.05
M,58.05
N,58.065
L,58.08
H,58.095
H,58.11
G,58.2
M,58.2
L,58.215
E,58.23
E,58.245
G,58.26
O,58.35
M,58.35
N,58.365
L,58.38
H,58.395
H,58.41
F,58.5
B,58.5
O,58.515
L,58.53
E,58.545
G,58.56
O,58.8
L,58.8
O,58.815
L,58.83
E,58.845
G,58.86
O,59.1
L,59.1
O,59.115
L,59.13
E,59.145
G,59.16
O,59.4
N,59.4
L,59.415
E,59.43
E,59.445
G,59.46
O,59.55
M,59.55
N,59.565
L,59.58
H,59.595
H,59.61
G,59.7
M,59.7
L,59.715
E,59.73
E,59.745
G,59.76
O,59.85
M,59.85
N,59.865
L,59.88
H,59.895
H,59.91
G,60
M,60
L,60.015
E,60.03
E,60.045
G,60.06
O,60.15
M,60.15
N,60.165
L,60.18
H,60.195
H,60.21
F,60.3
B,60.3
O,60.315
L,60.33
E,60.345
G,60.36
O,60.6
L,60.6
O,60.615
L,60.63
E,60.645
G,60.66
O,60.9
L,60.9
O,60.915
L,60.93
E,60.945
G,60.96
O,61.2
K,61.2
O,61.215
L,61.23
E,61.245
G,61.26
O,61.5
L,61.5
O,61.515
L,61.53
E,61.545
G,61.56
O,61.8
L,61.8
O,61.815
L,61.83
E,61.845
G,61.86
O,62.1
N,62.1
E,62.115
E,62.13
E,62.145
G,62.16
O,62.4
N,62.4
E,62.415
E,62.43
E,62.445
