motifs,time
D,0.75
F,0.75
H,1.125
H,1.125
I,2.25
N,2.625
D,3
F,3
I,3.1875
O,3.375
N,3.375
I,4.5
O,4.5
O,4.875
N,4.875
O,5.25
N,5.25
N,5.625
O,5.625
N,6.75
O,6.75
O,7.125
N,7.125
O,7.5
N,7.5
N,7.6875
O,7.6875
M,7.875
M,7.875
L,9
P,9
K,9
O,9.375
N,9.375
P,9.75
N,9.75
H,10.125
H,10.125
I,11.25
P,11.25
K,11.25
O,11.625
N,11.625
P,12
N,12
D,12.1875
I,12.375
N,12.375
G,13.5
M,13.5
K,13.5
K,13.5
O,13.875
N,13.875
K,13.875
P,14.25
N,14.25
K,14.25
O,14.625
N,14.625
K,14.625
P,15.75
O,15.75
L,15.75
I,15.75
L,15.9375
E,16.125
C,16.5
H,16.6875
H,16.875
C,18
F,18
H,18
I,18.375
N,18.75
G,18.75
O,18.75
N,19.5
L,19.5
L,19.5
I,19.5
N,19.875
L,19.875
H,19.875
I,19.875
N,20.25
H,20.25
G,20.25
N,22.875
B,23.25
D,23.625
I,24
O,25
N,25
L,25
G,25
K,26
O,27
N,27
L,27
G,27
L,28
O,29
N,29
L,29
G,29
K,30
O,31
N,31
L,31
G,31
O,32
O,32
N,32.25
L,32.5
E,32.75
I,33
L,34
G,34
P,34.5
P,35
O,35
N,35
O,36
O,36
N,36.25
L,36.5
E,36.75
I,37
L,38
G,38
P,38.5
O,39
P,39
N,39
K,40
O,41
N,41
L,41
G,41
K,42
O,43
N,43
L,43
G,43
L,44
O,45
N,45
L,45
G,45
K,46
O,47
N,47
L,47
G,47
O,48
O,48
N,48.25
L,48.5
E,48.75
G,49
O,49
N,49.25
L,49.5
E,49.75
I,50
N,50
P,50.5
N,51
N,51
P,51.5
N,52
B,52
O,52
N,52.25
L,52.5
E,52.75
G,53
O,53
N,53.25
L,53.5
E,53.75
I,54
N,54
P,54.5
L,55
I,55
N,55.5
G,56
O,57
N,57
L,57
G,57
K,58
O,59
N,59
L,59
G,59
L,60
O,60.5
N,60.5
K,60.5
O,60.75
N,60.75
P,61
I,61
K,61
O,61.25
N,61.25
P,61.5
I,61.5
K,61.5
O,61.75
N,61.75
M,62
M,62
K,62
O,62.125
N,62.125
K,63
O,63
N,63
K,63.5
O,63.5
N,63.5
K,64
O,64.5
N,64.5
K,64.5
O,64.75
N,64.75
P,65
I,65
K,65
O,65.25
N,65.25
P,65.5
I,65.5
K,65.5
O,65.75
N,65.75
M,66
M,66
K,66
O,66.125
N,66.125
K,67
O,67
N,67
K,67.5
O,67.5
N,67.5
K,68
L,68.25
D,68.5
E,68.75
G,69
P,69
N,69.25
H,69.5
E,69.75
H,70
F,70
D,70.25
E,70.5
E,70.75
G,71
P,71
N,71.25
E,71.5
I,71.5
P,71.75
L,72
I,72
P,72.25
L,72.5
I,72.5
P,72.75
L,73
I,73
P,73.25
L,73.5
I,73.5
P,73.75
O,74
P,74
N,74
L,74
G,75
O,75
N,75
L,75
G,75.5
O,75.5
N,75.5
L,75.5
G,76
O,76
N,76
L,76
G,77.5
O,78
N,78
L,78
G,78
O,79
N,79
L,79
G,79
O,79.5
N,79.5
L,79.5
G,79.5
O,80
N,80
L,80
G,80
O,82
P,82
L,82
I,82
L,82.1875
E,82.375
C,82.75
H,82.9375
H,83.125
C,84.25
F,84.25
H,84.25
I,84.625
N,85
G,85
O,85
N,85.75
L,85.75
L,85.75
I,85.75
N,86.125
L,86.125
H,86.125
I,86.125
N,86.5
J,86.5
O,86.5
K,88.75
N,88.75
H,88.75
I,88.84375
N,88.84375
H,88.84375
G,89.5
N,89.53125
E,89.5625
E,89.59375
E,89.625
E,89.65625
G,90.25
N,90.25
H,90.25
I,90.34375
N,90.34375
H,90.34375
G,91
N,91.03125
E,91.0625
E,91.09375
E,91.125
E,91.15625
G,91.75
N,91.75
H,91.75
I,91.84375
N,91.84375
H,91.84375
G,92.5
N,92.53125
E,92.5625
E,92.59375
E,92.625
E,92.65625
G,93.25
N,93.25
G,93.25
P,93.34375
N,93.34375
H,93.34375
G,94
N,94.03125
E,94.0625
E,94.09375
E,94.125
E,94.15625
G,94.75
P,94.75
H,94.75
I,94.84375
N,94.84375
H,94.84375
G,95.5
N,95.53125
E,95.5625
E,95.59375
E,95.625
E,95.65625
I,97
N,97.03125
E,97.0625
E,97.09375
E,97.125
E,97.15625
G,97.75
N,97.75
H,97.75
G,98.5
N,99.25
F,99.931818
H,100.613636
D,101.295454
I,101.977272
L,104.704544
H,105.386362
H,106.06818
D,106.749998
I,107.431816
N,110.159088
B,110.215906
L,110.272724
L,110.329542
F,110.386361
F,110.443179
