motifs,time
N,0.517241
J,0.775862
L,1.034482
I,1.551723
N,1.810344
L,2.068964
L,2.327584
E,2.586205
C,2.844826
D,3.103446
B,3.362066
N,3.620687
L,3.879308
L,4.137928
I,4.655169
N,4.91379
L,5.17241
L,5.43103
E,5.689651
C,5.948272
H,6.206892
G,6.465512
N,6.724133
L,6.982754
G,7.241374
N,7.758615
B,7.758615
N,8.017236
L,8.275856
C,8.534476
D,8.793097
C,9.051718
D,9.310338
I,9.568958
N,9.827579
L,10.0862
E,10.34482
F,10.862061
G,10.862061
N,11.120682
J,11.379302
M,11.637922
P,11.896543
C,12.155164
I,12.413784
P,12.672404
N,12.931025
J,13.189646
L,13.448266
I,13.965507
N,14.224128
L,14.482748
L,14.741368
E,14.999989
C,15.25861
D,15.51723
B,15.77585
N,16.034471
L,16.293092
L,16.551712
I,17.068953
N,17.327574
L,17.586194
L,17.844814
E,18.103435
C,18.362056
H,18.620676
G,18.879296
N,19.137917
L,19.396538
G,19.655158
N,20.172399
B,20.172399
N,20.43102
L,20.68964
C,20.94826
D,21.206881
C,21.465502
D,21.724122
I,21.724122
N,21.982742
L,22.241363
C,22.499984
I,22.758604
M,23.017224
N,23.275845
O,23.534466
N,23.793086
L,24.051706
E,24.310327
