motifs,time
L,1.090908
E,1.090908
I,1.090908
L,1.090908
G,1.090908
O,1.090908
L,1.090908
E,1.090908
C,1.093749
C,1.09659
I,1.363635
N,1.363635
G,1.363635
N,1.363635
I,1.366476
L,1.369317
I,1.545453
K,1.636362
O,1.636362
L,1.636362
E,1.636362
I,1.636362
L,1.636362
G,1.636362
O,1.639203
L,1.642044
I,1.909089
N,1.909089
G,1.909089
N,1.909089
I,1.91193
L,1.914771
I,2.090907
M,2.090907
N,2.090907
N,2.090907
I,2.181816
N,2.181816
N,2.181816
G,2.181816
O,2.184657
L,2.187498
I,2.454543
N,2.454543
G,2.454543
N,2.454543
I,2.457384
L,2.460225
I,2.636361
N,2.636361
O,2.72727
O,2.72727
L,2.72727
E,2.72727
I,2.72727
L,2.72727
G,2.72727
O,2.730111
L,2.732952
I,2.999997
N,2.999997
G,2.999997
N,2.999997
I,3.002838
L,3.005679
I,3.181815
M,3.181815
N,3.181815
G,3.181815
K,3.272724
O,3.272724
N,3.272724
G,3.272724
O,3.275565
L,3.278406
I,3.545451
N,3.545451
G,3.545451
L,3.545451
E,3.545451
I,3.545451
L,3.545451
I,3.548292
L,3.551133
I,3.727269
K,3.818178
O,3.818178
N,3.818178
G,3.818178
O,3.821019
L,3.82386
I,3.999996
M,3.999996
N,3.999996
G,4.090905
N,4.090905
G,4.090905
N,4.090905
I,4.093746
L,4.096587
I,4.272723
K,4.363632
O,4.363632
L,4.363632
E,4.363632
I,4.363632
L,4.363632
G,4.363632
O,4.366473
L,4.369314
I,4.636359
N,4.636359
G,4.636359
L,4.636359
E,4.636359
I,4.636359
L,4.636359
I,4.6392
L,4.642041
I,4.818177
N,4.818177
O,4.909086
O,4.909086
N,4.909086
G,4.909086
O,4.911927
L,4.914768
C,5.090904
H,5.090904
I,5.090904
O,5.181813
N,5.181813
G,5.181813
N,5.181813
I,5.184654
L,5.187495
I,5.363631
N,5.414767
F,5.414767
I,5.414767
N,5.414767
B,5.448858
F,5.448858
B,5.448858
H,5.448858
G,5.45454
O,5.45454
N,5.45454
B,5.45454
D,5.45454
B,5.45454
C,5.45454
E,5.45454
F,5.45454
A,5.45454
B,5.45454
L,5.45454
G,5.45454
O,5.45454
L,5.45454
I,5.45454
N,5.457381
E,5.460222
I,5.465904
N,5.465904
I,5.727267
N,5.727267
G,5.727267
N,5.727267
I,5.730108
L,5.732949
I,5.909085
N,5.92613
F,5.92613
I,5.92613
N,5.92613
B,5.951699
F,5.951699
B,5.951699
H,5.951699
I,5.997153
N,5.997153
B,5.999994
F,5.999994
B,5.999994
N,5.999994
N,5.999994
C,5.999994
E,5.999994
E,5.999994
F,5.999994
A,5.999994
B,5.999994
L,5.999994
G,5.999994
O,6.002835
L,6.005676
C,6.01988
H,6.01988
I,6.221585
N,6.221585
B,6.221585
H,6.221585
I,6.264198
N,6.264198
B,6.267039
H,6.267039
G,6.272721
N,6.272721
G,6.272721
N,6.272721
I,6.275562
L,6.278403
I,6.454539
M,6.454539
N,6.454539
N,6.454539
E,6.511357
F,6.511357
B,6.511357
H,6.511357
F,6.542607
B,6.542607
I,6.542607
N,6.542607
B,6.542607
F,6.542607
B,6.542607
H,6.542607
G,6.545448
M,6.545448
N,6.545448
G,6.545448
O,6.548289
L,6.55113
I,6.818175
N,6.818175
G,6.818175
N,6.818175
I,6.821016
L,6.823857
I,6.999993
N,6.999993
L,7.088061
N,7.088061
I,7.088061
N,7.088061
B,7.090902
N,7.090902
L,7.090902
E,7.090902
I,7.090902
L,7.090902
G,7.090902
O,7.093743
L,7.093743
F,7.093743
A,7.096584
B,7.102266
H,7.102266
I,7.193175
N,7.193175
B,7.193175
H,7.193175
I,7.196016
N,7.196016
B,7.196016
H,7.196016
F,7.33522
B,7.33522
I,7.33522
N,7.33522
A,7.33522
A,7.33522
B,7.338061
L,7.338061
G,7.363629
N,7.363629
G,7.363629
N,7.363629
I,7.36647
L,7.369311
C,7.414765
H,7.414765
I,7.414765
N,7.414765
A,7.417606
A,7.417606
B,7.417606
H,7.417606
F,7.545447
B,7.545447
N,7.545447
G,7.545447
O,7.548288
N,7.548288
B,7.548288
H,7.548288
C,7.619311
C,7.619311
I,7.619311
N,7.619311
B,7.636356
N,7.636356
N,7.636356
G,7.636356
O,7.639197
L,7.642038
E,7.673288
F,7.673288
B,7.673288
H,7.673288
C,7.815333
C,7.815333
I,7.815333
N,7.815333
B,7.874992
D,7.874992
B,7.874992
H,7.874992
C,7.877833
C,7.877833
I,7.877833
N,7.877833
B,7.909083
N,7.909083
G,7.909083
L,7.909083
E,7.909083
I,7.909083
M,7.909083
N,7.909083
B,7.909083
N,7.911924
L,7.914765
C,7.914765
H,7.914765
H,8.090901
I,8.127833
N,8.127833
I,8.127833
N,8.127833
A,8.127833
A,8.127833
B,8.127833
L,8.127833
I,8.127833
N,8.127833
B,8.130674
H,8.130674
I,8.161924
N,8.161924
B,8.161924
L,8.161924
G,8.18181
O,8.18181
N,8.18181
G,8.18181
O,8.184651
L,8.187492
I,8.363628
M,8.363628
N,8.363628
D,8.363628
F,8.363628
A,8.363628
A,8.363628
B,8.366469
L,8.366469
C,8.366469
C,8.366469
I,8.43181
N,8.43181
A,8.434651
A,8.434651
B,8.434651
H,8.434651
C,8.440332
C,8.440332
G,8.454537
N,8.454537
G,8.454537
N,8.454537
I,8.457378
L,8.460219
I,8.636355
N,8.647719
F,8.647719
I,8.647719
N,8.647719
B,8.6534
H,8.6534
I,8.6534
N,8.6534
B,8.710219
D,8.710219
B,8.710219
H,8.710219
I,8.7159
N,8.7159
B,8.7159
H,8.7159
G,8.727264
O,8.727264
L,8.727264
E,8.727264
I,8.727264
L,8.727264
G,8.727264
O,8.730105
L,8.732946
I,8.999991
N,8.999991
G,8.999991
L,8.999991
E,8.999991
I,8.999991
L,8.999991
I,9.002832
L,9.005673
I,9.181809
N,9.181809
L,9.269877
N,9.269877
A,9.269877
A,9.269877
B,9.269877
H,9.269877
G,9.272718
O,9.272718
N,9.272718
B,9.272718
H,9.272718
G,9.272718
O,9.275559
L,9.2784
C,9.454536
C,9.454536
I,9.454536
N,9.491468
B,9.491468
I,9.491468
N,9.491468
B,9.502831
H,9.502831
I,9.502831
N,9.502831
B,9.542604
F,9.542604
B,9.542604
H,9.542604
I,9.542604
N,9.542604
B,9.542604
H,9.542604
G,9.545445
N,9.545445
G,9.545445
N,9.545445
I,9.548286
L,9.551127
I,9.727263
N,9.752831
E,9.752831
E,9.752831
F,9.752831
B,9.764195
N,9.764195
E,9.764195
F,9.764195
B,9.784081
P,9.784081
N,9.784081
B,9.784081
F,9.784081
A,9.784081
A,9.784081
A,9.784081
A,9.784081
B,9.784081
N,9.786922
N,9.786922
C,9.786922
C,9.786922
G,9.818172
M,9.818172
L,9.818172
E,9.818172
I,9.818172
L,9.818172
G,9.818172
O,9.818172
L,9.818172
I,9.818172
N,9.821013
E,9.823854
I,10.090899
N,10.090899
G,10.090899
N,10.090899
I,10.09374
L,10.096581
I,10.272717
K,10.363626
O,10.363626
L,10.363626
E,10.363626
I,10.363626
L,10.363626
G,10.363626
O,10.366467
L,10.369308
F,10.392035
B,10.392035
H,10.392035
I,10.392035
N,10.431808
A,10.431808
B,10.434649
H,10.434649
C,10.579535
C,10.579535
I,10.579535
N,10.579535
B,10.613626
H,10.613626
I,10.613626
N,10.613626
B,10.636353
N,10.636353
G,10.636353
N,10.636353
I,10.639194
L,10.639194
F,10.639194
B,10.642035
C,10.642035
D,10.642035
B,10.653398
L,10.653398
C,10.653398
C,10.653398
F,10.818171
B,10.818171
N,10.818171
N,10.818171
C,10.869307
H,10.869307
I,10.869307
N,10.869307
A,10.874989
A,10.874989
B,10.874989
L,10.874989
I,10.886353
N,10.886353
B,10.903398
H,10.903398
G,10.90908
M,10.90908
N,10.90908
I,10.90908
L,10.90908
I,10.90908
N,10.90908
L,10.90908
N,10.911921
C,10.914762
I,11.181807
N,11.181807
G,11.181807
L,11.181807
N,11.181807
A,11.181807
A,11.181807
B,11.181807
P,11.184648
N,11.184648
H,11.184648
C,11.184648
C,11.184648
I,11.187489
O,11.363625
N,11.363625
L,11.397716
N,11.397716
B,11.397716
L,11.397716
I,11.40908
N,11.40908
B,11.414761
L,11.414761
I,11.446011
N,11.446011
C,11.446011
I,11.446011
M,11.446011
N,11.446011
B,11.448852
H,11.448852
G,11.454534
M,11.454534
L,11.454534
E,11.454534
I,11.454534
