motifs,time
L,1.002604
L,1.002604
E,1.002604
I,1.002604
M,1.002604
N,1.002604
G,1.002604
M,1.002604
L,1.002604
O,1.002604
N,1.002604
O,1.166667
K,1.166667
O,1.166667
L,1.166667
I,1.166667
N,1.169271
B,1.25
N,1.25
K,1.25
N,1.25
C,1.25
G,1.25
N,1.25
H,1.25
C,1.252604
F,1.255208
B,1.416667
C,1.416667
I,1.416667
N,1.419271
B,1.5
C,1.5
E,1.5
F,1.5
B,1.502604
F,1.505208
B,1.666667
M,1.666667
N,1.666667
B,1.666667
H,1.666667
G,1.666667
M,1.669271
N,1.75
G,1.75
O,1.75
L,1.75
G,1.75
P,1.75
N,1.75
I,1.75
M,1.75
N,1.75
N,1.75
B,1.75
E,1.752604
I,1.833333
N,1.916667
L,1.916667
I,1.916667
N,1.919271
B,2
N,2
O,2
O,2
N,2
B,2
O,2
N,2
N,2
D,2.002604
F,2.005208
B,2.166667
N,2.25
N,2.25
D,2.25
F,2.25
B,2.25
N,2.252604
L,2.255208
M,2.255208
O,2.416667
L,2.416667
O,2.416667
N,2.416667
G,2.416667
O,2.416667
N,2.419271
L,2.5
K,2.5
O,2.5
L,2.5
O,2.5
L,2.5
N,2.5
E,2.5
I,2.5
P,2.5
L,2.5
G,2.5
O,2.502604
K,2.583333
L,2.666667
I,2.666667
N,2.666667
H,2.666667
F,2.669271
B,2.75
N,2.75
O,2.75
O,2.75
N,2.75
C,2.75
G,2.75
N,2.75
I,2.75
O,2.75
N,2.752604
F,2.755208
B,2.833333
N,2.916667
L,2.916667
I,2.916667
N,2.919271
B,3
C,3
E,3
F,3
B,3.002604
F,3.005208
B,3.166667
L,3.166667
O,3.166667
L,3.166667
I,3.166667
L,3.166667
G,3.166667
M,3.169271
L,3.25
I,3.25
O,3.25
L,3.25
E,3.25
I,3.25
N,3.25
I,3.25
M,3.25
N,3.25
D,3.25
C,3.25
I,3.25
N,3.252604
A,3.255208
B,3.333333
L,3.416667
G,3.5
P,3.5
K,3.5
N,3.5
C,3.5
F,3.5
B,3.5
C,3.5
G,3.5
O,3.5
N,3.5
N,3.502604
A,3.505208
B,3.583333
N,3.625
A,3.666667
B,3.75
N,3.75
O,3.75
N,3.755208
L,3.833333
L,3.916667
I,3.916667
N,3.997396
I,4
O,4
N,4
L,4
E,4
E,4
E,4
I,4
N,4
K,4
N,4
I,4
N,4.002604
H,4.166667
F,4.166667
E,4.166667
I,4.166667
N,4.169271
B,4.25
O,4.25
L,4.25
F,4.25
I,4.25
N,4.25
I,4.25
O,4.25
N,4.252604
I,4.255208
N,4.416667
I,4.416667
O,4.416667
N,4.416667
H,4.416667
F,4.419271
B,4.5
L,4.5
I,4.5
N,4.5
D,4.5
E,4.5
G,4.5
N,4.5
H,4.5
D,4.502604
B,4.505208
N,4.666667
E,4.666667
I,4.666667
N,4.666667
N,4.666667
B,4.669271
D,4.75
I,4.75
N,4.75
L,4.75
I,4.75
N,4.75
K,4.752604
N,4.916667
F,4.916667
E,4.916667
I,4.916667
N,4.919271
B,5
O,5
N,5
D,5
G,5
N,5
I,5
O,5
N,5.002604
I,5.005208
N,5.166667
I,5.166667
P,5.166667
L,5.166667
I,5.166667
N,5.169271
B,5.25
L,5.25
I,5.25
L,5.25
F,5.25
I,5.25
L,5.25
I,5.25
N,5.25
A,5.252604
B,5.255208
K,5.333333
O,5.416667
O,5.416667
O,5.416667
P,5.416667
N,5.416667
N,5.419271
D,5.5
I,5.5
N,5.5
L,5.5
I,5.5
N,5.5
K,5.502604
N,5.666667
F,5.666667
E,5.666667
I,5.666667
N,5.669271
B,5.75
O,5.75
N,5.75
D,5.75
G,5.75
N,5.75
I,5.75
O,5.75
N,5.752604
I,5.755208
N,5.916667
I,5.916667
P,5.916667
L,5.916667
I,5.916667
N,5.919271
B,6
L,6
I,6
N,6
D,6
E,6
G,6
N,6
H,6
D,6.002604
B,6.005208
N,6.166667
E,6.166667
I,6.166667
N,6.166667
N,6.166667
B,6.169271
D,6.25
I,6.25
N,6.25
L,6.25
I,6.25
N,6.25
K,6.252604
N,6.416667
F,6.416667
E,6.416667
I,6.416667
N,6.419271
B,6.5
O,6.5
N,6.5
D,6.5
E,6.5
E,6.5
I,6.5
O,6.5
N,6.502604
K,6.505208
N,6.666667
I,6.666667
P,6.666667
L,6.666667
I,6.666667
N,6.669271
B,6.75
L,6.75
I,6.75
L,6.75
F,6.75
I,6.75
N,6.75
D,6.75
B,6.75
O,6.75
N,6.752604
K,6.755208
K,6.833333
O,6.916667
O,6.916667
O,6.916667
N,6.916667
H,6.919271
I,6.984375
P,6.984375
M,6.997396
N,6.997396
B,6.997396
I,6.997396
N,7
I,7
N,7
L,7
G,7
N,7
B,7
C,7
E,7
I,7
N,7
K,7
N,7
I,7
N,7.002604
H,7.166667
F,7.166667
E,7.166667
I,7.166667
N,7.169271
B,7.25
