motifs,time
O,2.40625
N,2.40625
O,2.40625
N,2.40625
H,2.40625
F,2.7
B,3
O,3
O,3.00625
N,3.0125
N,3.0125
I,3.01875
O,3.3
N,3.3
N,3.6
O,3.6
O,3.60625
L,3.9
I,3.9
N,3.9
N,4.2
B,4.2
M,4.2
L,4.20625
O,4.5
N,4.8
O,4.8
L,4.8
C,4.80625
G,4.80625
N,4.8125
N,4.8125
C,5.1
E,5.38125
I,5.38125
M,5.38125
M,5.38125
L,5.4
O,5.4
N,5.4
B,5.4
M,5.40625
K,5.40625
N,5.40625
B,5.40625
O,5.40625
L,5.40625
I,5.4125
M,5.4125
L,5.6375
I,5.6375
M,5.675
M,5.675
K,5.7
O,5.7
L,5.94375
I,5.94375
M,5.975
M,5.975
P,5.99375
P,5.99375
K,6
O,6
N,6
K,6
N,6
N,6
O,6
L,6
N,6
H,6.3
I,6.3375
O,6.3375
M,6.35
M,6.35
M,6.54375
M,6.54375
M,6.54375
M,6.54375
K,6.6
O,6.6
O,6.60625
O,6.6125
N,6.6125
N,6.6125
E,6.6125
I,6.6125
O,6.6375
M,6.6375
K,6.9
O,6.9
L,6.90625
M,6.90625
M,6.94375
M,6.94375
M,7.125
M,7.125
M,7.14375
M,7.14375
K,7.2
O,7.2
O,7.20625
O,7.20625
N,7.20625
M,7.2375
M,7.2375
P,7.475
P,7.475
M,7.48125
M,7.48125
K,7.5
O,7.5
N,7.5
N,7.5
K,7.73125
N,7.73125
M,7.75
M,7.75
K,7.8
O,7.8
N,7.8
L,7.8
K,7.8
O,7.80625
N,7.80625
K,7.80625
O,8.1
L,8.18125
O,8.18125
M,8.21875
M,8.21875
M,8.36875
M,8.36875
K,8.4
O,8.4
N,8.4
G,8.4
K,8.40625
O,8.4125
N,8.41875
H,8.41875
I,8.41875
P,8.41875
M,8.49375
M,8.49375
K,8.7
O,8.7
N,9
N,9
N,9
G,9
K,9.00625
O,9.0125
L,9.0125
E,9.0125
F,9.04375
G,9.04375
P,9.28125
P,9.28125
K,9.3
O,9.3
L,9.30625
I,9.30625
M,9.54375
M,9.54375
M,9.575
M,9.575
K,9.6
L,9.6
O,9.6
N,9.6
O,9.60625
N,9.60625
H,9.60625
F,9.6375
B,9.6375
M,9.65625
M,9.65625
M,9.9
L,10.025
I,10.025
M,10.03125
M,10.03125
L,10.2
O,10.2
O,10.20625
N,10.2125
N,10.2125
I,10.21875
N,10.225
G,10.225
M,10.225
M,10.225
K,10.5
O,10.5
L,10.51875
O,10.51875
M,10.56875
M,10.56875
L,10.8
O,10.8
O,10.80625
L,11.1
I,11.1
N,11.1
N,11.4
B,11.4
M,11.4
L,11.40625
O,11.7
N,12
O,12
L,12
C,12.00625
G,12.00625
N,12.0125
N,12.0125
C,12.3
E,12.55625
I,12.55625
M,12.58125
M,12.58125
L,12.6
O,12.6
N,12.6
B,12.6
O,12.60625
N,12.60625
N,12.6125
I,12.6125
O,12.6375
M,12.6375
N,12.64375
B,12.64375
P,12.85625
P,12.85625
M,12.8625
M,12.8625
K,12.9
O,12.9
L,13.1625
I,13.1625
M,13.1625
M,13.1625
K,13.2
O,13.2
N,13.2
M,13.2
M,13.2
K,13.2
N,13.2
N,13.2
O,13.2
L,13.2
N,13.2
H,13.5
I,13.5625
O,13.5625
M,13.58125
M,13.58125
M,13.7625
M,13.7625
M,13.775
M,13.775
K,13.8
O,13.8
O,13.80625
N,13.8125
L,13.8125
I,13.8125
O,13.83125
M,13.83125
M,13.85625
M,13.85625
K,14.1
O,14.1
L,14.1375
M,14.1375
M,14.1625
M,14.1625
M,14.36875
M,14.36875
M,14.36875
M,14.36875
K,14.4
O,14.4
O,14.40625
O,14.4375
N,14.4375
M,14.4625
M,14.4625
P,14.6875
P,14.6875
K,14.7
O,14.7
L,14.7
O,14.7
K,14.7
N,14.7
K,14.95625
N,14.95625
M,14.9625
M,14.9625
K,15
O,15
N,15
L,15
K,15
L,15.00625
O,15.0375
N,15.0375
N,15.3
G,15.3125
O,15.3125
M,15.34375
M,15.34375
M,15.5375
M,15.5375
M,15.55625
M,15.55625
K,15.6
O,15.6
N,15.6
K,15.6
K,15.60625
O,15.6125
N,15.61875
H,15.61875
I,15.61875
P,15.61875
K,15.9
O,15.9
N,16.2
N,16.2
N,16.2
G,16.2
K,16.20625
O,16.20625
N,16.20625
N,16.2125
E,16.2125
E,16.2125
F,16.4875
G,16.4875
K,16.5
O,16.5
L,16.5
I,16.5
M,16.75625
M,16.75625
M,16.775
M,16.775
K,16.8
L,16.8
O,16.8
N,16.8
O,16.80625
N,16.80625
H,16.80625
F,16.84375
B,16.84375
M,16.84375
M,16.84375
M,17.1
L,17.225
I,17.225
M,17.23125
M,17.23125
L,17.4
O,17.4
O,17.40625
P,17.4125
N,17.4125
B,17.4125
P,17.4125
N,17.4125
H,17.4125
I,17.41875
O,17.7
N,17.7
L,17.7125
O,17.7125
M,17.725
M,17.725
L,18
O,18
O,18.00625
L,18.3
I,18.3
N,18.3
O,18.5625
N,18.5625
K,18.6
N,18.6
M,18.6
L,18.60625
O,18.63125
N,18.63125
N,18.9
G,18.9375
O,18.9375
M,18.95
M,18.95
M,19.1375
M,19.1375
M,19.1625
M,19.1625
P,19.19375
P,19.19375
K,19.2
O,19.2
L,19.2
I,19.2
M,19.2
N,19.20625
G,19.20625
N,19.2125
N,19.2125
C,19.5
E,19.525
I,19.525
M,19.55625
M,19.55625
M,19.78125
M,19.78125
L,19.8
O,19.8
L,19.8
I,19.8
P,19.8
L,19.8
O,19.80625
N,19.80625
N,19.8125
I,19.8125
O,20.1
N,20.1
L,20.33125
I,20.33125
M,20.34375
M,20.34375
K,20.4
O,20.4
N,20.4
K,20.4
P,20.4
N,20.4
O,20.4
L,20.4
N,20.4
H,20.45
G,20.45
P,20.7
L,20.76875
I,20.76875
M,20.76875
M,20.76875
M,20.96875
M,20.96875
M,20.975
M,20.975
L,21
O,21
O,21.00625
N,21.0125
L,21.0125
I,21.0125
P,21.03125
O,21.03125
M,21.0375
M,21.0375
P,21.28125
P,21.28125
K,21.3
O,21.3
L,21.3
I,21.3
M,21.55625
M,21.55625
M,21.56875
M,21.56875
L,21.6
I,21.6
O,21.60625
N,21.63125
N,21.63125
M,21.68125
M,21.68125
K,21.9
O,21.9
N,21.9
N,21.9
M,22.2
O,22.2
N,22.2
N,22.2
B,22.2
O,22.20625
N,22.20625
K,22.20625
O,22.5
L,22.5
I,22.5
M,22.5125
M,22.5125
M,22.74375
M,22.74375
M,22.75625
M,22.75625
L,22.8
O,22.8
O,22.80625
N,22.8125
N,22.81875
H,22.81875
C,22.84375
I,22.84375
M,22.85625
M,22.85625
K,23.1
O,23.1
N,23.35
K,23.35
M,23.375
M,23.375
L,23.4
I,23.4
O,23.40625
N,23.4125
L,23.4125
E,23.4125
F,23.44375
G,23.44375
M,23.44375
M,23.44375
K,23.7
O,23.7
N,23.95625
G,23.95625
M,23.98125
M,23.98125
L,24
L,24
O,24
N,24
O,24
N,24
M,24.00625
M,24.00625
O,24.00625
N,24.00625
H,24.00625
F,24.3
B,24.6
O,24.6
O,24.60625
N,24.6125
N,24.6125
I,24.61875
O,24.9
N,24.9
N,25.2
O,25.2
O,25.20625
L,25.5
I,25.5
N,25.5
M,25.78125
N,25.78125
M,25.79375
M,25.79375
J,25.8
M,25.8
M,25.8
O,25.80625
L,25.80625
O,25.80625
M,25.80625
N,25.80625
N,26.1
L,26.38125
I,26.38125
L,26.4
O,26.4
N,26.4
B,26.4
O,26.4
N,26.40625
G,26.40625
N,26.4125
N,26.4125
C,26.7
I,27
O,27
N,27
B,27
M,27
K,27
K,27.00625
O,27.00625
N,27.00625
N,27.00625
N,27.0125
I,27.0125
O,27.3
N,27.3
L,27.58125
E,27.58125
I,27.58125
N,27.58125
N,27.58125
G,27.58125
M,27.58125
M,27.58125
K,27.6
L,27.6
O,27.6
P,27.6
O,27.6
L,27.6
N,27.6
F,27.9
B,27.9
I,27.9
M,27.95
M,27.95
L,28.2
O,28.2
O,28.20625
N,28.2125
L,28.2125
N,28.2125
G,28.5
M,28.5
N,28.8
O,28.8
O,28.80625
L,29.1
I,29.1
P,29.1
N,29.1
K,29.35625
N,29.35625
L,29.3875
I,29.3875
N,29.3875
O,29.3875
N,29.3875
G,29.4
P,29.4
N,29.4
L,29.4
G,29.4
L,29.40625
O,29.625
N,29.625
P,29.66875
P,29.66875
P,29.66875
P,29.66875
N,29.7
J,29.70625
O,29.70625
M,29.91875
M,29.91875
M,29.95625
M,29.95625
P,29.9625
P,29.9625
L,30
O,30
N,30
K,30
K,30.00625
O,30.0125
N,30.01875
H,30.01875
G,30.3
O,30.3
N,30.51875
G,30.51875
M,30.55625
M,30.55625
L,30.6
O,30.6
O,30.60625
N,30.6125
L,30.6125
E,30.6125
F,30.81875
G,30.81875
M,30.8625
M,30.8625
K,30.9
O,30.9
L,30.9375
I,30.9375
M,30.9625
M,30.9625
M,31.175
M,31.175
M,31.19375
M,31.19375
K,31.2
L,31.2
O,31.2
N,31.2
O,31.20625
N,31.20625
H,31.20625
F,31.5
B,31.525
I,31.525
M,31.55625
M,31.55625
M,31.75
M,31.75
M,31.75
M,31.75
P,31.79375
P,31.79375
L,31.8
O,31.8
N,31.8
G,31.8
K,31.80625
O,31.8125
N,31.8125
I,31.81875
N,32.0625
D,32.0625
B,32.0625
N,32.0625
B,32.1
O,32.1
L,32.325
I,32.325
M,32.325
M,32.325
P,32.3875
P,32.3875
M,32.3875
M,32.3875
L,32.4
I,32.4
O,32.40625
L,32.7
I,32.7
N,32.7
O,32.98125
N,32.98125
M,32.98125
M,32.98125
K,33
N,33
M,33
L,33.00625
O,33.3
L,33.31875
O,33.31875
M,33.3375
M,33.3375
M,33.54375
M,33.54375
M,33.56875
M,33.56875
K,33.6
O,33.6
L,33.6
C,33.60625
G,33.60625
N,33.6125
N,33.6125
I,33.6375
M,33.6375
M,33.64375
M,33.64375
N,33.9
G,33.94375
M,33.94375
M,33.95
M,33.95
M,34.15625
M,34.15625
M,34.18125
M,34.18125
K,34.2
O,34.2
N,34.2
B,34.2
O,34.20625
N,34.20625
L,34.2125
P,34.2125
L,34.2125
I,34.2125
L,34.21875
O,34.21875
P,34.48125
P,34.48125
K,34.5
O,34.5
L,34.5
O,34.5
M,34.7625
M,34.7625
M,34.7625
M,34.7625
K,34.8
O,34.8
N,34.8
K,34.8
N,34.8
N,34.8
O,34.8
L,34.8
N,34.8
C,34.80625
I,34.80625
N,35.1
G,35.1
O,35.1
M,35.11875
M,35.11875
M,35.35
M,35.35
M,35.3625
M,35.3625
K,35.4
O,35.4
O,35.40625
P,35.4125
N,35.4125
M,35.4125
M,35.4125
N,35.4125
L,35.4125
I,35.4125
K,35.7
O,35.7
L,35.975
I,35.975
M,35.98125
M,35.98125
L,36
O,36
N,36
G,36
K,36.00625
O,36.00625
N,36.00625
P,36.26875
P,36.26875
M,36.28125
M,36.28125
K,36.3
O,36.3
N,36.3
N,36.3
K,36.53125
P,36.53125
M,36.5625
