motifs,time
N,0.681818
L,1.022727
E,1.363636
E,1.704545
C,2.386363
G,2.386363
N,2.727272
P,3.068181
P,3.068181
N,3.749999
G,3.749999
P,4.090908
L,4.431817
E,4.772726
E,5.113635
C,5.795453
G,5.795453
P,6.136362
N,6.477271
P,6.477271
L,7.159089
I,7.159089
P,7.499998
L,7.840907
E,8.181816
C,8.522725
H,9.204543
G,9.204543
P,9.545452
P,9.886361
P,9.886361
N,10.568179
G,10.568179
P,10.909088
L,11.249997
E,11.590906
E,11.931815
I,11.931815
P,12.613633
N,12.955195
H,13.301359
G,13.301359
P,14.00799
N,14.368718
D,14.735325
I,14.735325
P,15.484611
P,16.256381
P,16.256381
