motifs,time
E,0.714285
E,0.95238
E,1.190475
I,1.190475
N,1.42857
N,1.666665
A,1.90476
B,2.142855
N,2.38095
C,2.619045
E,2.85714
I,2.85714
N,3.095235
N,3.33333
A,3.571425
B,3.80952
N,4.047615
C,4.28571
E,4.523805
I,4.523805
N,4.7619
N,4.999995
A,5.23809
B,5.476185
N,5.71428
H,5.952375
H,6.19047
G,6.19047
M,6.428565
N,6.66666
C,6.904755
H,7.14285
E,7.380945
E,7.61904
E,7.857135
I,7.857135
N,8.09523
N,8.333325
A,8.57142
B,8.809515
N,9.04761
C,9.285705
E,9.5238
I,9.5238
N,9.761895
N,9.99999
A,10.238085
B,10.47618
N,10.714275
C,10.95237
E,11.190465
I,11.190465
N,11.42856
N,11.666655
A,11.90475
B,12.142845
N,12.38094
H,12.619035
I,12.85713
O,12.85713
N,13.095225
N,13.33332
A,13.571415
B,13.80951
L,14.047605
E,14.2857
C,14.523795
G,14.523795
N,14.76189
L,14.999985
M,15.23808
M,15.476175
N,15.71427
H,15.952365
C,16.19046
I,16.19046
N,16.428555
L,16.66665
M,16.904745
N,17.14284
E,17.380935
E,17.61903
E,17.857125
I,17.857125
N,18.09522
G,18.333315
M,18.57141
M,18.809505
N,19.0476
H,19.285695
C,19.52379
I,19.52379
N,19.761885
K,19.99998
M,20.238075
N,20.47617
L,20.714265
E,20.95236
C,21.190455
G,21.190455
N,21.42855
K,21.666645
M,21.90474
P,22.142835
L,22.38093
E,22.619025
C,22.85712
G,22.85712
N,23.095215
J,23.33331
M,23.571405
P,23.8095
N,24.047595
H,24.28569
H,24.523785
G,24.523785
M,24.764139
N,25.010922
C,25.264483
F,25.793778
B,26.070326
C,26.355414
F,26.953886
B,27.268366
C,27.593936
E,27.927268
E,28.165364
E,28.403458
E,28.641554
I,28.641554
N,28.879648
L,29.117744
M,29.355838
P,29.593934
N,29.832028
C,30.070124
E,30.308218
I,30.308218
N,30.546314
L,30.784408
M,31.022504
P,31.260598
N,31.498694
C,31.736788
E,31.974884
I,31.974884
N,32.212978
L,32.451074
M,32.689168
P,32.927264
N,33.165358
H,33.403454
H,33.641548
G,33.641548
M,33.879644
N,34.117738
C,34.355834
H,34.593928
E,34.832024
E,35.070118
E,35.308214
I,35.308214
N,35.546308
L,35.784404
M,36.022498
P,36.260594
N,36.498688
C,36.736784
E,36.974878
I,36.974878
N,37.212974
L,37.451068
M,37.689164
P,37.927258
N,38.165354
C,38.403448
E,38.641544
I,38.641544
N,38.879638
L,39.117734
M,39.355828
M,39.593924
O,39.593924
P,39.832018
N,40.070114
G,40.070114
P,40.308208
O,40.546304
N,40.789705
N,41.046386
D,41.317878
F,41.605999
G,43.375856
O,43.375856
L,43.375856
L,43.375856
