motifs,time
L,0.85714
G,0.85714
O,0.85714
N,0.85714
E,0.85714
E,0.85714
I,0.85714
O,1.28571
L,1.28571
N,1.28571
K,1.499995
N,1.499995
L,1.499995
N,1.499995
K,1.499995
N,1.499995
E,1.499995
E,1.499995
I,1.508924
O,1.897315
L,1.897315
O,2.14285
N,2.14285
L,2.14285
I,2.14285
O,2.14285
O,2.14285
N,2.14285
N,2.14285
G,2.339278
O,2.357135
L,2.357135
N,2.357135
P,2.54017
P,2.54017
L,2.57142
G,2.575884
N,2.785705
G,2.785705
N,2.785705
O,2.785705
N,2.785705
G,2.785705
N,2.785705
I,2.794634
L,2.892848
N,2.982133
A,3.218739
A,3.321418
B,3.321418
L,3.321418
O,3.42856
N,3.42856
L,3.42856
N,3.42856
K,3.42856
K,3.42856
O,3.42856
O,3.42856
O,3.42856
N,3.42856
N,3.499988
E,3.571417
I,3.624988
O,3.642845
L,3.642845
I,3.642845
N,3.642845
E,3.714273
E,3.785702
E,3.85713
I,3.85713
L,3.85713
H,3.85713
G,3.861594
M,3.964272
L,3.964272
O,4.071415
N,4.071415
L,4.071415
N,4.071415
L,4.071415
L,4.071415
I,4.071415
L,4.071415
I,4.080344
N,4.142843
P,4.178558
O,4.214272
M,4.267843
O,4.2857
L,4.2857
I,4.2857
N,4.2857
E,4.357128
E,4.428557
E,4.499985
I,4.499985
L,4.499985
H,4.499985
F,4.499985
B,4.499985
O,4.504449
N,4.607128
B,4.71427
G,4.71427
L,4.71427
N,4.71427
J,4.71427
K,4.71427
J,4.71427
O,4.71427
N,4.71427
I,4.785698
M,4.857127
K,4.910698
N,4.928555
L,4.928555
N,4.928555
N,4.928555
N,4.928555
H,4.928555
D,4.928555
F,4.999983
B,5.071412
G,5.14284
O,5.14284
N,5.14284
N,5.14284
L,5.14284
I,5.14284
N,5.14284
I,5.147304
M,5.214268
N,5.285697
G,5.357125
N,5.357125
L,5.357125
N,5.357125
L,5.357125
G,5.357125
N,5.357125
G,5.357125
N,5.357125
N,5.357125
B,5.357125
I,5.366054
O,5.428553
O,5.464268
N,5.499982
M,5.553553
O,5.57141
N,5.642838
L,5.714267
I,5.785695
O,5.790159
L,5.792391
I,5.857123
L,5.861588
I,5.892838
N,5.928552
M,5.995516
P,5.997748
N,5.99998
N,5.99998
K,5.99998
N,5.99998
A,5.99998
A,5.99998
A,5.99998
A,5.99998
B,5.99998
N,5.99998
O,5.99998
O,5.99998
L,5.99998
N,5.99998
G,6.107122
P,6.158462
N,6.158462
A,6.185247
A,6.185247
B,6.189712
P,6.189712
E,6.189712
F,6.189712
A,6.189712
B,6.196408
N,6.214265
L,6.216497
F,6.216497
B,6.223194
