motifs,time
E,2.142856
I,2.857142
P,3.571428
N,4.285713
G,4.999998
P,5.714284
N,6.42857
G,7.142855
M,7.85714
M,8.571426
M,9.285712
L,9.999997
E,10.714282
I,11.428568
P,12.142854
L,12.857139
C,13.571424
H,14.28571
H,14.999996
G,15.714281
M,16.428566
M,17.142852
O,17.857138
N,18.571423
H,19.285708
G,19.999994
P,20.71428
N,21.428565
G,22.14285
P,22.857136
N,23.571422
G,24.285707
M,24.999992
M,25.714278
O,26.428564
L,27.142849
E,27.857134
F,28.57142
H,29.285706
H,29.999991
H,30.714276
H,31.428562
H,32.142848
G,32.857133
M,33.571418
N,35.571418
D,36.285704
I,36.99999
P,36.99999
N,37.714275
I,38.42856
O,39.142846
P,39.142846
P,39.857132
P,40.571417
O,41.285702
N,41.285702
N,41.999988
C,42.714274
I,43.428559
M,44.142844
L,44.85713
I,45.571416
P,45.571416
N,46.285701
I,46.999986
O,47.714272
P,47.714272
N,48.428558
P,49.142843
O,49.857128
N,49.857128
N,50.571414
C,51.2857
I,51.999985
O,52.71427
N,53.428556
H,54.142842
G,54.857127
P,55.571412
N,56.285698
G,56.999984
P,57.714269
N,58.428554
G,59.14284
M,59.857126
P,60.571411
O,61.285696
N,61.999982
H,62.714268
G,63.428553
P,64.142838
N,64.857124
G,65.57141
P,66.285695
N,66.99998
G,67.714266
M,68.428552
K,69.857122
L,70.571408
E,71.285694
I,71.999979
P,72.714264
N,73.42855
G,74.142836
P,74.857121
N,75.571406
G,76.285692
M,76.999978
M,77.714263
M,78.428548
L,79.142834
E,79.85712
I,80.571405
P,81.28569
L,81.999976
C,82.714262
H,83.428547
H,84.142832
G,84.857118
M,85.571404
M,86.285689
O,86.999974
N,87.71426
H,88.428546
G,89.142831
P,89.857116
N,90.571402
G,91.285688
P,91.999973
N,92.714258
G,93.428544
M,94.14283
M,94.857115
O,95.5714
L,96.285686
E,96.999972
F,97.714257
H,98.428542
H,99.142828
H,99.857114
H,100.571399
H,101.285684
G,101.99997
M,102.714256
L,104.142826
L,104.857112
E,105.571398
I,106.285683
P,106.999968
L,107.714254
I,108.42854
O,109.142825
L,109.85711
I,110.85711
L,111.85711
H,112.85711
