motifs,time
N,2
I,2
M,2.4
M,2.4
N,2.4
G,2.8
M,3.2
N,3.2
I,3.2
M,3.6
M,3.6
N,3.6
C,3.970833
E,3.970833
I,3.970833
L,4
M,4.4
N,4.4
I,4.4
M,4.8
M,4.8
N,4.8
I,4.8
N,4.8
N,4.829167
A,4.829167
B,4.995833
P,4.995833
N,5
A,5
B,5.179167
M,5.179167
N,5.191667
A,5.191667
B,5.2
N,5.245833
L,5.245833
I,5.245833
M,5.275
N,5.275
B,5.333333
M,5.333333
M,5.5375
M,5.5375
N,5.5875
A,5.5875
B,5.6
L,5.6
I,5.6
L,5.629167
F,5.629167
B,5.629167
M,5.629167
P,5.9875
P,5.9875
J,6
N,6
N,6
I,6
N,6
B,6.025
F,6.025
B,6.329167
M,6.329167
N,6.383333
A,6.383333
B,6.383333
P,6.383333
K,6.4
M,6.420833
N,6.420833
B,6.445833
D,6.445833
I,6.445833
N,6.8
B,6.8
I,6.8
K,6.85
N,6.85
N,6.925
A,6.925
B,6.929167
N,6.929167
N,7.0125
A,7.0125
B,7.15
M,7.15
N,7.183333
A,7.183333
B,7.2
N,7.2
N,7.2
I,7.225
N,7.225
N,7.2625
A,7.2625
B,7.541667
M,7.541667
N,7.575
A,7.575
B,7.595833
P,7.595833
L,7.595833
D,7.595833
I,7.595833
K,7.6
O,7.645833
N,7.645833
A,7.941667
A,7.941667
B,7.9875
P,7.9875
L,8
L,8
I,8
L,8.004167
F,8.004167
B,8.120833
P,8.120833
N,8.154167
A,8.154167
B,8.183333
P,8.183333
N,8.2875
A,8.2875
B,8.4
N,8.4
N,8.4
I,8.5625
N,8.5625
N,8.6
A,8.6
B,8.7375
M,8.7375
N,8.7625
A,8.7625
B,8.791667
P,8.791667
N,8.791667
B,8.791667
I,8.791667
L,8.8
O,8.841667
N,8.841667
B,9.104167
M,9.104167
N,9.133333
A,9.133333
B,9.2
H,9.2
I,9.2
K,9.2
P,9.2
N,9.229167
A,9.229167
B,9.4
P,9.4
N,9.4125
A,9.4125
B,9.579167
P,9.579167
L,9.6
P,9.6
N,9.6
D,9.6
F,9.6
B,9.958333
M,9.958333
N,9.970833
A,9.970833
B,10
O,10
N,10
N,10
A,10
A,10.020833
B,10.020833
I,10.020833
N,10.4
B,10.4
I,10.4
M,10.8
M,10.8
N,10.8
C,11.183333
E,11.183333
I,11.183333
L,11.2
M,11.6
N,11.6
I,11.6
K,11.970833
N,11.970833
J,12
N,12
N,12
I,12.05
N,12.05
B,12.145833
P,12.145833
N,12.225
A,12.225
B,12.358333
D,12.358333
I,12.358333
O,12.379167
N,12.379167
K,12.4
M,12.404167
N,12.404167
B,12.483333
D,12.483333
B,12.541667
M,12.541667
M,12.741667
M,12.741667
N,12.770833
A,12.770833
B,12.8
L,12.8
I,12.8
K,12.820833
P,12.820833
N,12.833333
A,12.833333
B,13.191667
P,13.191667
J,13.2
N,13.2
N,13.2
I,13.2
N,13.2
B,13.591667
F,13.591667
B,13.6
N,13.604167
L,13.604167
I,13.604167
O,13.6375
N,13.6375
L,14
L,14
I,14
K,14.054167
N,14.054167
N,14.091667
A,14.091667
B,14.141667
N,14.141667
N,14.183333
A,14.183333
B,14.35
M,14.35
N,14.383333
A,14.383333
B,14.4
N,14.4
N,14.4
I,14.445833
N,14.445833
N,14.479167
A,14.479167
B,14.758333
M,14.758333
N,14.766667
A,14.766667
B,14.795833
P,14.795833
L,14.795833
D,14.795833
I,14.795833
K,14.8
O,14.825
N,14.825
B,15.108333
M,15.108333
N,15.108333
A,15.108333
B,15.170833
P,15.170833
N,15.191667
A,15.191667
B,15.2
L,15.2
I,15.2
L,15.329167
F,15.329167
B,15.341667
M,15.341667
P,15.441667
P,15.441667
N,15.454167
A,15.454167
B,15.6
N,15.6
N,15.6
I,15.75
N,15.75
B,15.7625
M,15.7625
N,15.925
A,15.925
B,15.941667
M,15.941667
L,15.95
D,15.95
I,15.95
O,16
N,16
N,16
B,16
M,16
N,16.308333
B,16.308333
M,16.308333
N,16.308333
B,16.4
H,16.4
I,16.4
N,16.4
D,16.4
B,16.4
M,16.4
L,16.5625
D,16.5625
B,16.591667
M,16.591667
N,16.7875
F,16.7875
B,16.791667
M,16.791667
L,16.8
P,16.8
N,16.8
D,17.1375
F,17.1375
B,17.1625
M,17.1625
N,17.170833
F,17.170833
B,17.191667
M,17.191667
K,17.2
M,17.2
L,17.2
I,17.2
N,17.6
B,17.6
I,17.6
M,18
M,18
N,18
G,18.4
O,18.4375
L,18.4375
I,18.4375
N,18.8
B,18.8
I,18.8
N,18.995833
A,18.995833
A,19.1625
A,19.1625
B,19.2
M,19.2
N,19.2
I,19.225
N,19.225
N,19.241667
A,19.241667
B,19.283333
P,19.283333
N,19.325
A,19.325
A,19.554167
B,19.554167
I,19.554167
O,19.570833
N,19.570833
N,19.579167
A,19.579167
B,19.6
O,19.920833
N,19.920833
N,19.929167
A,19.929167
B,19.991667
D,19.991667
B,20
H,20
I,20
K,20.0375
P,20.0375
L,20.2
D,20.2
B,20.229167
M,20.229167
N,20.391667
F,20.391667
B,20.4
P,20.4
N,20.4
I,20.4
N,20.4
M,20.7625
M,20.7625
N,20.7625
A,20.7625
B,20.795833
P,20.795833
N,20.795833
A,20.795833
B,20.8
M,20.8125
L,20.8125
I,20.8125
O,21.125
N,21.125
P,21.1625
P,21.1625
