motifs,time
O,0.8
M,1
O,1.2
M,1.4
P,1.6
N,1.8
N,2
E,2.2
E,2.4
E,2.6
C,2.8
G,3
O,3.2
M,3.4
O,3.6
M,3.8
P,4
P,4.2
N,4.4
G,4.6
L,4.8
E,5
E,5.2
I,5.4
N,5.6
P,5.8
N,6
P,6.2
O,6.4
P,6.6
N,6.8
K,7
N,7
P,7.2
O,7.4
P,7.6
N,7.8
N,8
G,8.2
K,8.4
N,8.6
H,8.8
G,9
N,9.2
L,9.4
E,9.6
H,9.8
E,10
I,10.2
O,10.4
M,10.6
O,10.8
M,11
P,11.2
N,11.4
N,11.6
E,11.8
E,12
E,12.2
C,12.4
G,12.6
O,12.8
M,13
O,13.2
M,13.4
P,13.6
P,13.8
N,14
G,14.2
L,14.4
E,14.6
E,14.8
I,15
N,15.2
P,15.4
N,15.6
P,15.8
O,16
P,16.202434
N,16.411131
P,16.626655
N,16.849293
P,17.079716
P,17.318291
P,17.565827
N,17.822796
L,18.090192
L,18.368628
I,18.368628
P,18.65935
N,18.963168
G,19.275668
N,19.588168
C,19.900668
H,20.213168
