motifs,time
L,1.06081
E,1.466215
C,1.87162
G,1.87162
N,2.277025
N,2.68243
C,3.087835
F,3.49324
G,3.49324
N,3.898645
L,4.30405
E,4.709455
E,5.11486
E,5.520265
E,5.92567
E,6.331075
F,6.73648
G,6.73648
N,7.141885
K,7.54729
N,7.952695
H,8.3581
G,8.3581
N,8.763505
L,9.16891
N,9.574315
C,9.97972
I,9.97972
N,10.385125
N,10.79053
H,11.195935
H,11.60134
G,11.60134
N,12.006745
N,12.41215
H,12.817555
H,13.22296
I,13.628365
L,14.03377
E,14.439175
C,14.84458
G,14.84458
N,15.249985
N,15.65539
C,16.060795
F,16.4662
G,16.4662
N,16.871605
K,17.27701
L,17.682415
E,18.08782
I,18.08782
P,18.493225
L,18.89863
E,19.304035
E,19.70944
I,19.70944
N,20.114845
L,20.52025
I,20.52025
N,20.925655
L,21.33106
O,21.33106
N,21.736465
L,22.14187
I,22.14187
N,22.547275
N,22.95268
H,23.358085
H,23.76349
D,24.168895
F,24.5743
I,24.979705
L,25.38511
G,25.790515
O,26.19592
N,26.601325
L,26.601325
E,26.601325
I,27.00673
L,27.412135
C,27.81754
G,28.222945
L,28.222945
E,28.222945
I,28.62835
N,29.033755
L,29.033755
E,29.033755
I,29.43916
N,29.844565
E,30.24997
E,30.655375
C,31.06078
G,31.06078
N,31.466185
N,31.87159
H,32.276995
H,32.6824
I,33.087805
L,33.087805
E,33.087805
I,33.49321
L,33.898615
C,34.30402
G,34.709425
L,34.709425
E,34.709425
I,35.11483
N,35.520235
L,35.520235
E,35.520235
I,35.92564
N,36.331045
L,36.331045
E,36.331045
I,36.73645
L,37.141855
H,37.54726
H,37.963926
C,38.380593
E,38.79726
E,39.213926
G,39.619331
L,40.024736
E,40.430141
C,40.835546
G,40.835546
N,41.240951
N,41.646356
C,42.051761
F,42.457166
G,42.457166
N,42.862571
L,43.267976
E,43.673381
E,44.078786
E,44.484191
E,44.889596
E,45.295001
F,45.700406
G,45.700406
N,46.105811
K,46.511216
N,46.916621
H,47.322026
G,47.322026
N,47.727431
L,48.132836
N,48.538241
C,48.943646
I,48.943646
N,49.349051
N,49.754456
H,50.159861
H,50.565266
G,50.565266
N,50.970671
N,51.376076
H,51.781481
H,52.186886
I,52.592291
L,52.997696
E,53.403101
C,53.808506
G,53.808506
N,54.213911
N,54.619316
C,55.024721
F,55.430126
G,55.430126
N,55.835531
K,56.240936
L,56.646341
E,57.051746
I,57.051746
P,57.457151
L,57.862556
E,58.267961
E,58.673366
I,58.673366
N,59.078771
L,59.484176
I,59.484176
N,59.889581
L,60.294986
O,60.294986
N,60.700391
L,61.105796
I,61.105796
N,61.511201
N,61.916606
H,62.322011
H,62.727416
D,63.132821
F,63.538226
I,63.943631
L,64.349036
G,64.754441
L,65.159846
I,65.159846
N,65.565251
L,65.565251
G,65.970656
N,66.376061
H,66.781466
G,66.781466
P,67.186871
N,67.592276
G,67.592276
P,67.997681
N,68.403086
G,68.403086
N,68.808491
N,69.213896
H,69.619301
H,70.024706
C,70.430111
F,70.835516
H,71.240921
D,71.646326
G,72.051731
L,72.457136
E,72.862541
E,73.267946
I,73.267946
N,73.673351
E,74.078756
G,74.484161
N,74.889566
G,74.889566
P,75.222899
N,75.556232
H,75.889565
H,76.222899
H,76.556232
H,76.889565
H,77.222898
H,77.556231
H,77.889565
H,78.222898
I,78.628303
L,79.033708
E,79.439113
C,79.844518
G,79.844518
N,80.249923
N,80.655328
C,81.060733
F,81.466138
G,81.466138
N,81.871543
K,82.276948
L,82.682353
E,83.087758
I,83.087758
P,83.493163
L,83.898568
E,84.303973
E,84.709378
I,84.709378
N,85.114783
L,85.520188
I,85.520188
N,85.925593
L,86.330998
O,86.330998
N,86.772174
L,87.21335
I,87.21335
N,87.654526
N,88.095702
H,88.536878
H,88.978054
D,89.41923
F,89.860406
I,90.860406
L,90.860406
G,90.860406
