motifs,time
P,0.555554
L,0.694442
E,0.833331
F,1.249996
G,1.527774
P,1.666662
L,1.80555
E,1.944439
I,2.361104
K,2.638882
P,2.77777
L,2.916658
E,3.055547
F,3.472212
G,3.74999
P,3.888878
N,4.027766
H,4.166655
D,4.58332
I,4.861098
P,4.999986
L,5.138874
E,5.277763
F,5.694428
G,5.972206
P,6.111094
L,6.249982
E,6.388871
F,6.805536
G,6.805536
P,6.944425
N,7.083314
H,7.222202
H,7.36109
H,7.499979
H,7.638868
D,7.916644
I,8.194422
O,8.33331
L,8.472198
I,8.611087
K,8.749976
P,9.027752
N,9.30553
P,9.444418
L,9.583306
F,9.722195
G,9.861084
P,10.13886
N,10.416638
P,10.555526
L,10.694414
F,10.833303
G,10.972192
P,11.249968
N,11.527746
O,11.666634
