motifs,time
O,0.326086
N,0.652173
C,0.97826
C,1.304346
G,1.304346
P,1.956519
N,2.608692
G,2.608692
P,2.934778
N,3.260865
H,3.586952
H,3.913038
D,3.913038
I,3.913038
P,5.217384
P,5.217384
O,5.869557
N,6.195644
H,6.52173
G,6.52173
N,7.173903
L,7.826076
I,7.826076
P,8.152162
L,8.478249
E,8.804336
F,9.130422
G,9.456508
L,9.782595
H,10.108682
I,10.434768
P,10.434768
O,10.760854
N,11.086941
C,11.413028
C,11.739114
G,11.739114
P,12.391287
N,13.04346
G,13.04346
P,13.369546
N,13.695633
H,14.02172
H,14.347806
D,14.347806
I,14.347806
P,15.652152
P,15.652152
M,15.978238
L,16.304325
C,16.630412
H,16.956498
G,16.956498
P,17.282584
N,17.608671
H,17.934758
H,18.260844
G,18.260844
P,18.58693
N,18.913017
H,19.239104
H,19.56519
G,19.56519
N,19.891276
C,20.217363
H,20.54345
H,20.869536
