motifs,time
C,1.666666
G,2.499999
O,2.499999
O,2.916666
N,3.333332
O,3.333332
L,4.166665
I,4.166665
N,4.583332
N,4.999998
N,4.999998
L,5.833331
I,5.833331
N,6.249998
N,6.666664
N,6.666664
O,7.499997
N,8.33333
G,9.166663
O,9.166663
O,9.58333
L,9.999996
I,9.999996
M,10.416662
L,10.833329
I,10.833329
N,11.249996
N,11.666662
G,11.666662
M,12.083328
L,12.499995
I,12.499995
N,12.916662
N,13.333328
N,13.333328
O,14.166661
N,14.999994
G,15.833327
O,15.833327
P,16.249994
N,16.66666
P,16.66666
N,17.499993
G,17.499993
P,17.91666
N,18.333326
P,18.333326
L,19.166659
I,19.166659
P,19.583326
L,19.999992
I,19.999992
P,20.416658
O,20.833325
P,21.249992
N,21.666658
P,21.666658
L,22.499991
I,22.499991
P,22.916658
N,23.333324
N,23.333324
O,24.166657
N,24.99999
G,25.833323
O,25.833323
P,26.24999
N,26.666656
P,26.666656
O,27.499989
N,28.333322
G,29.166655
O,29.166655
N,29.583322
N,29.999988
P,29.999988
L,30.833321
I,30.833321
N,31.249988
N,31.666654
P,31.666654
L,32.499987
I,32.499987
O,32.916654
N,33.33332
O,33.33332
O,34.166653
N,34.999986
