motifs,time
H,1.293102
I,1.810344
N,2.327584
G,2.844826
O,3.362066
N,3.879308
D,3.879308
F,4.396548
D,4.396548
I,4.91379
P,4.91379
L,6.465512
F,6.982754
H,7.499994
D,8.017236
E,8.534476
E,9.051718
I,9.568958
N,9.568958
N,10.0862
D,10.0862
I,10.60344
P,10.60344
O,11.120682
P,11.120682
L,12.672404
C,13.189646
H,13.706886
I,14.224128
N,14.741368
G,15.25861
O,15.77585
N,16.293092
D,16.293092
F,16.810332
D,16.810332
I,17.327574
P,17.327574
L,18.879296
F,19.396538
H,19.913778
D,20.43102
E,20.94826
E,21.465502
I,21.982742
N,21.982742
N,22.499984
D,22.499984
I,23.017224
P,23.017224
O,23.534466
P,23.534466
L,25.086188
F,25.60343
H,26.12067
I,26.637912
N,27.155152
H,27.672394
I,28.189634
M,28.706876
N,28.706876
N,29.224116
D,29.224116
I,29.741358
P,29.741358
L,31.29308
F,31.810322
H,32.327562
D,32.844804
E,33.362044
E,33.879286
I,34.396526
N,34.396526
N,34.913768
D,34.913768
I,35.431008
P,35.431008
O,35.94825
P,35.94825
L,37.629283
F,38.146524
H,38.663765
I,39.181006
N,39.698247
H,40.215488
I,40.732729
M,41.24997
N,41.24997
N,41.767211
D,41.767211
I,42.284452
P,42.284452
L,43.836175
F,44.353416
H,44.870657
D,45.387898
E,45.905139
E,46.42238
I,46.939621
N,46.939621
N,47.456862
D,47.456862
I,47.974103
P,47.974103
O,48.491344
P,48.491344
