motifs,time
E,0.133928
E,0.200893
E,0.267857
E,0.334821
I,1.138392
N,1.205356
E,1.272321
E,1.339285
E,1.406249
E,1.473214
I,2.276784
N,2.343749
E,2.410713
E,2.477677
E,2.544642
E,2.611606
I,4.486605
N,4.553569
E,4.620533
E,4.687498
E,4.754462
E,4.821426
I,5.624997
N,5.691961
E,5.758926
E,5.82589
E,5.892854
E,5.959818
I,6.763389
N,6.830354
E,6.897318
E,6.964282
E,7.031246
E,7.09821
I,8.97321
N,9.040174
E,9.107138
E,9.174102
E,9.241066
E,9.308031
E,9.843745
E,10.379459
F,10.915173
G,11.116066
N,11.18303
E,11.249994
E,11.316958
E,11.383922
E,11.450887
F,12.522315
B,13.593743
N,13.660707
E,13.727671
E,13.794636
E,13.8616
E,13.928564
E,14.464278
E,14.999992
E,15.535706
C,16.07142
H,16.607134
G,16.808027
N,16.874991
E,16.941955
E,17.00892
E,17.075884
E,17.142848
I,18.214276
N,18.28124
E,18.348204
E,18.415169
E,18.482133
E,18.549097
F,19.084811
H,19.620525
C,20.156239
I,20.357132
N,20.424096
E,20.49106
E,20.558025
E,20.624989
E,20.691953
F,21.763381
B,22.834809
N,22.901774
E,22.968738
E,23.035702
E,23.102666
E,23.16963
F,23.705344
H,24.241058
H,24.776772
H,25.312486
C,25.8482
E,26.383914
E,26.919628
I,27.455342
N,27.522307
E,27.589271
E,27.656235
E,27.7232
E,27.790164
I,28.593735
N,28.660699
E,28.727663
E,28.794628
E,28.861592
E,28.928556
I,29.732127
N,29.799091
E,29.866056
E,29.93302
E,29.999984
E,30.066948
I,31.941947
N,32.008912
E,32.075876
E,32.14284
E,32.209804
E,32.276768
I,33.08034
N,33.147304
E,33.214268
E,33.281232
E,33.348196
E,33.415161
I,34.218732
N,34.285696
E,34.35266
E,34.419624
E,34.486589
E,34.553553
F,36.897302
B,36.897302
P,37.433016
L,37.96873
F,38.504444
H,39.040158
G,39.040158
M,40.111586
N,41.183014
B,41.183014
P,41.718728
L,42.254442
E,42.790156
C,43.32587
G,43.32587
P,43.861584
N,44.397298
D,45.468726
B,45.468726
P,46.00444
N,46.540154
C,47.075868
E,47.611582
I,47.611582
M,48.68301
N,49.754438
B,49.754438
P,50.290152
N,50.825866
H,51.36158
H,51.897294
G,51.897294
P,52.433008
L,52.968722
E,53.504436
E,54.04015
I,54.04015
M,55.111578
N,56.183006
B,56.183006
N,58.325862
M,58.325862
M,59.39729
N,60.468718
B,60.468718
O,62.611574
M,62.611574
M,64.75443
N,66.897286
G,66.897286
