motifs,time
B,1.6
D,1.6
G,1.6
L,1.604167
I,1.604167
M,1.604167
L,1.604167
I,1.604167
K,1.666667
O,1.666667
M,1.733333
M,1.733333
M,1.8
N,1.8
N,1.8
O,1.8
L,1.8
E,1.8
F,1.8
B,1.8
N,1.8
G,1.8
M,1.8
N,1.8
I,1.9
N,2
B,2
G,2
P,2
O,2
N,2
N,2
E,2
I,2
N,2
I,2.066667
N,2.133333
A,2.2
B,2.2
N,2.2
O,2.2
L,2.2
E,2.2
F,2.2
B,2.2
N,2.2
G,2.2
M,2.2
N,2.2
I,2.3
N,2.4
B,2.4
G,2.4
N,2.4
P,2.4
L,2.4
C,2.4
H,2.4
G,2.5
N,2.6
B,2.6
N,2.6
O,2.6
L,2.6
E,2.6
F,2.6
B,2.6
N,2.6
G,2.6
M,2.6
N,2.6
I,2.666667
N,2.733333
A,2.8
B,2.8
G,2.8
P,2.8
O,2.8
N,2.8
N,2.8
E,2.8
I,2.8
N,2.8
I,2.9
N,3
B,3
N,3
O,3
L,3
E,3
F,3
B,3
N,3
E,3
C,3
I,3
O,3.066667
N,3.133333
A,3.2
B,3.2
G,3.2
N,3.2
N,3.2
L,3.2
N,3.2
F,3.2
B,3.3
N,3.4
B,3.4
N,3.4
O,3.4
L,3.4
E,3.4
F,3.4
B,3.4
N,3.4
G,3.4
M,3.4
N,3.4
I,3.466667
N,3.533333
A,3.6
B,3.6
G,3.6
P,3.6
O,3.6
N,3.6
N,3.6
E,3.6
I,3.6
N,3.6
I,3.7
N,3.8
B,3.8
N,3.8
O,3.8
L,3.8
E,3.8
F,3.8
B,3.8
N,3.8
G,3.8
M,3.8
N,3.8
I,3.9
N,4
B,4
G,4
N,4
P,4
L,4
C,4
H,4
G,4.15
N,4.2
B,4.2
N,4.2
O,4.2
L,4.2
E,4.2
F,4.2
B,4.2
N,4.2
G,4.2
M,4.2
N,4.2
I,4.25
N,4.3
A,4.4
B,4.4
G,4.4
P,4.4
O,4.4
N,4.4
N,4.4
E,4.4
I,4.4
N,4.4
I,4.5
N,4.6
B,4.6
N,4.6
O,4.6
L,4.6
E,4.6
F,4.6
B,4.6
N,4.6
G,4.6
M,4.6
N,4.6
I,4.7
N,4.791667
N,4.791667
A,4.791667
A,4.791667
B,4.8
N,4.8
G,4.8
N,4.8
G,4.8
P,4.8
L,4.8
I,4.8
N,4.804167
F,4.804167
A,4.804167
A,4.804167
B,4.866667
M,4.866667
M,4.933333
M,4.933333
M,5
N,5
N,5
O,5
L,5
E,5
F,5
B,5
N,5
G,5
M,5
N,5
I,5.1
N,5.170833
N,5.170833
A,5.1875
A,5.1875
B,5.2
N,5.2
G,5.2
N,5.2
A,5.2
A,5.2
A,5.2
B,5.2
O,5.2
N,5.2
N,5.2
E,5.2
I,5.2
N,5.2
I,5.266667
N,5.333333
A,5.4
B,5.4
N,5.4
O,5.4
L,5.4
E,5.4
F,5.4
B,5.4
N,5.4
F,5.4
A,5.4
A,5.4
A,5.4
B,5.4
M,5.4
N,5.4
I,5.5
N,5.579167
N,5.579167
A,5.579167
A,5.579167
B,5.6
N,5.6
G,5.6
L,5.6
F,5.6
A,5.6
A,5.6
B,5.6
P,5.6
L,5.6
C,5.6
H,5.6
G,5.7
O,5.791667
N,5.791667
B,5.8
N,5.8
N,5.8
O,5.8
L,5.8
E,5.8
F,5.8
B,5.8
N,5.8
G,5.8
M,5.8
N,5.8
I,5.866667
N,5.933333
B,5.983333
N,5.983333
B,6
N,6
G,6
L,6
F,6
B,6
M,6
N,6
N,6
E,6
I,6
N,6
I,6.1
O,6.191667
N,6.191667
B,6.2
N,6.2
N,6.2
O,6.2
L,6.2
E,6.2
F,6.2
B,6.2
N,6.2
E,6.2
F,6.2
B,6.2
F,6.2
B,6.2
H,6.2
I,6.2
O,6.266667
N,6.333333
B,6.391667
N,6.391667
B,6.4
N,6.4
G,6.4
L,6.4
N,6.4
B,6.4
N,6.4
L,6.4
N,6.4
F,6.4
B,6.4625
N,6.4625
A,6.479167
A,6.479167
B,6.5
P,6.554167
N,6.554167
A,6.583333
A,6.583333
B,6.6
N,6.6
N,6.6
O,6.6
L,6.6
E,6.6
F,6.6
B,6.6
N,6.6
G,6.6
M,6.6
N,6.6
I,6.666667
N,6.733333
B,6.7625
N,6.7625
B,6.8
N,6.8
G,6.8
L,6.8
N,6.8
B,6.8
D,6.8
B,6.8
M,6.8
N,6.8
N,6.8
E,6.8
I,6.8
N,6.8
E,6.845833
F,6.845833
B,6.9
M,6.995833
N,6.995833
B,7
N,7
N,7
O,7
L,7
E,7
F,7
B,7
N,7
G,7
M,7
N,7
F,7.004167
A,7.004167
B,7.095833
F,7.095833
B,7.1
M,7.133333
N,7.133333
B,7.1625
D,7.1625
B,7.2
N,7.2
G,7.2
N,7.2
P,7.2
L,7.2
C,7.2
H,7.2
I,7.2
N,7.2
B,7.35
N,7.4
B,7.4
N,7.4
O,7.4
L,7.4
E,7.4
F,7.4
B,7.4
N,7.4
G,7.4
M,7.4
N,7.4
I,7.45
N,7.5
A,7.6
B,7.6
G,7.6
O,7.6
O,7.6
N,7.6
N,7.6
E,7.6
I,7.6
N,7.6
I,7.7
N,7.8
B,7.8
N,7.8
O,7.8
L,7.8
E,7.8
F,7.8
B,7.8
N,7.8
G,7.8
M,7.8
N,7.8
I,7.9
N,8
B,8
G,8
N,8
K,8
P,8
L,8
I,8
N,8.041667
F,8.041667
A,8.041667
A,8.041667
B,8.066667
O,8.066667
M,8.133333
M,8.133333
M,8.2
N,8.2
N,8.2
O,8.2
L,8.2
E,8.2
F,8.2
B,8.2
N,8.2
G,8.2
M,8.2
N,8.2
I,8.2
N,8.2
A,8.2
A,8.2
B,8.3
N,8.4
B,8.4
G,8.4
N,8.4
D,8.4
A,8.4
A,8.4
B,8.4
O,8.4
N,8.4
N,8.4
E,8.4
I,8.4
N,8.4
I,8.466667
N,8.533333
A,8.6
B,8.6
N,8.6
O,8.6
L,8.6
E,8.6
F,8.6
B,8.6
N,8.6
F,8.6
D,8.6
A,8.6
A,8.6
B,8.6
P,8.6
N,8.6
I,8.7
N,8.779167
N,8.779167
A,8.7875
A,8.7875
B,8.8
N,8.8
G,8.8
N,8.8
P,8.8
L,8.8
C,8.8
H,8.8
C,8.829167
F,8.829167
A,8.833333
A,8.833333
B,8.9
M,8.995833
N,8.995833
B,9
N,9
N,9
O,9
L,9
E,9
F,9
B,9
N,9
G,9
M,9
N,9
I,9.066667
N,9.133333
A,9.2
B,9.2
G,9.2
L,9.2
F,9.2
A,9.2
A,9.2
B,9.2
P,9.2
N,9.2
N,9.2
E,9.2
I,9.2
N,9.2
I,9.3
O,9.395833
N,9.395833
A,9.395833
A,9.395833
B,9.4
N,9.4
N,9.4
O,9.4
L,9.4
E,9.4
F,9.4
B,9.4
N,9.4
E,9.4
C,9.4
I,9.4
O,9.466667
N,9.533333
B,9.5875
N,9.5875
B,9.6
N,9.6
G,9.6
L,9.6
F,9.6
B,9.6
N,9.6
L,9.6
N,9.6
F,9.6
B,9.641667
F,9.641667
A,9.658333
A,9.658333
B,9.7
P,9.733333
N,9.733333
A,9.7375
A,9.7375
B,9.8
N,9.8
N,9.8
O,9.8
L,9.8
E,9.8
F,9.8
B,9.8
N,9.8
G,9.8
M,9.8
N,9.8
I,9.866667
N,9.933333
B,9.954167
N,9.954167
A,9.958333
A,9.958333
B,9.995833
D,9.995833
B,10
N,10
G,10
L,10
F,10
B,10
P,10
N,10
N,10
E,10
I,10
N,10
I,10.1
P,10.183333
N,10.183333
A,10.195833
A,10.195833
B,10.2
N,10.2
N,10.2
O,10.2
L,10.2
E,10.2
F,10.2
B,10.2
N,10.2
G,10.2
M,10.2
N,10.2
F,10.258333
A,10.258333
A,10.2875
A,10.2875
B,10.3
P,10.320833
N,10.320833
A,10.370833
A,10.370833
B,10.391667
F,10.391667
B,10.4
N,10.4
G,10.4
N,10.4
P,10.4
L,10.4
C,10.4
H,10.4
I,10.408333
N,10.408333
B,10.55
N,10.6
B,10.6
N,10.6
O,10.6
L,10.6
E,10.6
F,10.6
B,10.6
N,10.6
G,10.6
M,10.6
N,10.6
I,10.65
N,10.7
A,10.8
B,10.8
G,10.8
P,10.8
O,10.8
N,10.8
N,10.8
E,10.8
I,10.8
N,10.8
I,10.9
N,11
B,11
N,11
O,11
L,11
E,11
F,11
B,11
N,11
G,11
M,11
N,11
I,11.1
N,11.2
B,11.2
G,11.2
N,11.2
H,11.2
D,11.2
B,11.2
O,11.2
L,11.2
I,11.2
K,11.266667
O,11.266667
N,11.279167
D,11.279167
B,11.333333
O,11.333333
N,11.395833
D,11.395833
B,11.4
N,11.4
N,11.4
O,11.4
L,11.4
E,11.4
F,11.4
B,11.4
N,11.4
G,11.4
M,11.4
N,11.4
I,11.4
N,11.4
B,11.5
P,11.566667
N,11.566667
B,11.6
N,11.6
G,11.6
N,11.6
D,11.6
B,11.6
O,11.6
N,11.6
N,11.6
E,11.6
I,11.6
N,11.6
I,11.666667
N,11.733333
B,11.7625
N,11.7625
A,11.7875
A,11.7875
B,11.8
N,11.8
N,11.8
O,11.8
L,11.8
E,11.8
F,11.8
B,11.8
N,11.8
G,11.8
M,11.8
N,11.8
I,11.9
N,11.933333
N,11.933333
A,11.941667
A,11.941667
B,11.975
F,11.975
A,11.991667
A,11.991667
B,12
N,12
G,12
N,12
P,12
L,12
C,12
H,12
G,12.1
N,12.2
B,12.2
N,12.2
O,12.2
L,12.2
E,12.2
F,12.2
B,12.2
N,12.2
G,12.2
M,12.2
N,12.2
I,12.266667
N,12.333333
B,12.366667
N,12.366667
A,12.3875
A,12.3875
B,12.4
N,12.4
G,12.4
P,12.4
O,12.4
N,12.4
N,12.4
E,12.4
I,12.4
N,12.4
I,12.5
P,12.533333
N,12.533333
B,12.554167
F,12.554167
B,12.554167
D,12.554167
B,12.5875
F,12.5875
B,12.6
N,12.6
N,12.6
O,12.6
L,12.6
E,12.6
F,12.6
B,12.6
N,12.6
E,12.6
C,12.6
I,12.6
O,12.666667
N,12.725
N,12.725
B,12.733333
M,12.7625
N,12.7625
B,12.775
F,12.775
B,12.8
N,12.8
G,12.8
N,12.8
N,12.8
L,12.8
N,12.8
F,12.8
B,12.8
F,12.8
B,12.9
N,13
B,13
N,13
O,13
L,13
E,13
F,13
B,13
N,13
G,13
M,13
N,13
I,13.066667
N,13.133333
B,13.1875
N,13.1875
B,13.1875
D,13.1875
B,13.2
N,13.2
G,13.2
N,13.2
N,13.2
B,13.2
O,13.2
N,13.2
N,13.2
E,13.2
I,13.2
N,13.2
I,13.3
N,13.395833
N,13.395833
B,13.4
P,13.4
N,13.4
O,13.4
L,13.4
E,13.4
F,13.4
B,13.4
N,13.4
G,13.4
M,13.4
N,13.4
I,13.4
N,13.4
B,13.4
F,13.4
A,13.404167
A,13.404167
B,13.5
N,13.6
B,13.6
G,13.6
N,13.6
P,13.6
L,13.6
C,13.6
H,13.6
G,13.75
N,13.8
B,13.8
N,13.8
O,13.8
L,13.8
E,13.8
F,13.8
B,13.8
N,13.8
G,13.8
M,13.8
N,13.8
I,13.85
N,13.9
A,14
B,14
G,14
P,14
O,14
N,14
N,14
E,14
I,14
N,14
I,14.1
N,14.2
B,14.2
N,14.2
O,14.2
L,14.2
E,14.2
F,14.2
B,14.2
N,14.2
F,14.2
B,14.2
G,14.2
M,14.2
N,14.2
F,14.258333
F,14.258333
B,14.3
M,14.375
N,14.375
B,14.4
N,14.4
G,14.4
N,14.4
G,14.4
P,14.4
L,14.4
I,14.4
N,14.404167
F,14.404167
B,14.404167
F,14.404167
B,14.466667
M,14.466667
N,14.504167
A,14.504167
B,14.533333
M,14.533333
M,14.6
N,14.6
N,14.6
O,14.6
L,14.6
E,14.6
F,14.6
B,14.6
N,14.6
G,14.6
M,14.6
N,14.6
F,14.6
F,14.6
A,14.6
A,14.6
B,14.7
N,14.8
B,14.8
G,14.8
N,14.8
D,14.8
A,14.8
A,14.8
B,14.8
O,14.8
N,14.8
N,14.8
E,14.8
I,14.8
N,14.8
I,14.866667
N,14.933333
A,15
B,15
N,15
O,15
L,15
E,15
F,15
B,15
N,15
F,15
D,15
B,15
F,15
B,15
P,15
N,15
F,15
F,15
B,15.1
M,15.1875
N,15.1875
A,15.195833
A,15.195833
B,15.2
N,15.2
G,15.2
N,15.2
P,15.2
L,15.2
C,15.2
H,15.2
C,15.216667
F,15.216667
A,15.229167
A,15.229167
B,15.3
N,15.4
B,15.4
N,15.4
O,15.4
L,15.4
E,15.4
F,15.4
B,15.4
N,15.4
G,15.4
M,15.4
N,15.4
I,15.466667
N,15.533333
A,15.6
B,15.6
