motifs,time
N,1.285713
A,1.42857
A,1.571427
B,1.571427
M,1.714284
K,1.714284
M,1.857141
N,1.999998
A,2.142855
A,2.285712
B,2.285712
M,2.428569
N,2.571426
A,2.714283
B,2.714283
M,2.85714
N,2.999997
B,2.999997
N,3.071426
B,3.142854
N,3.142854
F,3.285711
B,3.428568
M,3.428568
K,3.446425
L,3.446425
E,3.446425
I,3.446425
N,3.446425
N,3.446425
H,3.446425
G,3.571425
O,3.571425
L,3.574401
E,3.577377
F,3.642854
B,3.64583
H,3.648806
G,3.714282
O,3.714282
N,3.714282
N,3.714282
B,3.717258
F,3.717258
B,3.720234
I,3.857139
L,3.857139
O,3.857139
P,3.857139
O,3.860115
L,3.863091
I,3.999996
O,3.999996
M,4.142853
N,4.28571
B,4.28571
L,4.28571
N,4.288686
G,4.428567
N,4.428567
L,4.431543
E,4.434519
F,4.499996
B,4.502972
H,4.505948
G,4.571424
L,4.571424
O,4.571424
P,4.571424
O,4.5744
L,4.577376
I,4.714281
N,4.714281
L,4.717257
E,4.720233
F,4.78571
B,4.788686
H,4.791662
G,4.857138
O,4.857138
N,4.857138
N,4.857138
B,4.860114
F,4.860114
B,4.86309
I,4.999995
L,4.999995
O,4.999995
P,4.999995
O,5.002971
L,5.005947
I,5.142852
N,5.285709
B,5.285709
N,5.357138
B,5.428566
N,5.428566
G,5.428566
N,5.428566
N,5.431542
I,5.571423
N,5.571423
L,5.574399
E,5.577375
I,5.71428
N,5.71428
K,5.71428
L,5.71428
N,5.71428
A,5.71428
A,5.71428
B,5.71428
N,5.71428
B,5.71428
P,5.71428
L,5.71428
E,5.71428
F,5.717256
B,5.720232
I,5.857137
N,5.857137
L,5.860113
E,5.863089
F,5.928566
B,5.931542
H,5.934518
F,5.96428
A,5.96428
B,5.970232
N,5.970232
A,5.973208
A,5.973208
B,5.994042
F,5.994042
A,5.997018
A,5.997018
B,5.999994
N,5.999994
N,5.999994
N,5.999994
B,6.00297
F,6.00297
B,6.005946
I,6.142851
L,6.142851
O,6.142851
P,6.142851
O,6.145827
L,6.148803
I,6.255946
N,6.255946
B,6.270827
N,6.270827
A,6.276779
A,6.276779
B,6.285708
O,6.285708
N,6.285708
N,6.285708
B,6.428565
N,6.56547
N,6.56547
B,6.571422
P,6.571422
L,6.571422
N,6.574398
I,6.574398
N,6.574398
A,6.60416
A,6.60416
B,6.673356
N,6.673356
B,6.693446
N,6.693446
B,6.714279
N,6.714279
L,6.717255
E,6.720231
E,6.735112
F,6.735112
B,6.785708
H,6.788684
H,6.79166
G,6.857136
L,6.857136
O,6.857136
P,6.857136
O,6.860112
N,6.860112
F,6.860112
B,6.860112
N,6.860112
B,6.863088
C,6.886898
F,6.886898
B,6.940469
N,6.940469
B,6.961303
N,6.961303
B,6.999993
N,6.999993
L,7.002969
G,7.002969
N,7.002969
B,7.005945
F,7.071422
B,7.074398
H,7.077374
I,7.116064
N,7.116064
B,7.116064
N,7.116064
B,7.116064
N,7.116064
B,7.14285
N,7.14285
N,7.14285
N,7.14285
B,7.145826
F,7.145826
B,7.148802
I,7.229159
N,7.229159
B,7.247017
N,7.247017
A,7.264874
A,7.264874
B,7.285707
L,7.285707
O,7.285707
P,7.285707
O,7.288683
L,7.291659
G,7.425588
N,7.425588
B,7.425588
N,7.425588
B,7.428564
O,7.443445
N,7.443445
B,7.571421
P,7.571421
N,7.64285
B,7.666659
F,7.666659
A,7.669635
A,7.669635
B,7.687492
N,7.687492
B,7.714278
N,7.714278
G,7.714278
N,7.714278
N,7.717254
G,7.741064
N,7.741064
A,7.74404
A,7.74404
B,7.74404
N,7.74404
B,7.857135
N,7.857135
L,7.860111
E,7.863087
G,7.925587
N,7.925587
B,7.943444
N,7.943444
B,7.943444
N,7.943444
B,7.961302
D,7.961302
B,7.979159
N,7.979159
B,7.979159
N,7.979159
B,7.985111
G,7.985111
N,7.985111
N,7.985111
C,7.985111
I,7.999992
N,7.999992
K,7.999992
O,7.999992
O,7.999992
N,7.999992
H,7.999992
I,8.002968
L,8.005944
I,8.142849
N,8.142849
L,8.145825
E,8.148801
F,8.214278
B,8.217254
H,8.22023
G,8.285706
O,8.285706
N,8.285706
N,8.285706
B,8.288682
F,8.288682
B,8.291658
E,8.425587
F,8.425587
B,8.428563
L,8.428563
O,8.428563
O,8.428563
P,8.431539
N,8.431539
B,8.431539
N,8.431539
B,8.431539
P,8.434515
I,8.497015
N,8.497015
B,8.499992
N,8.499992
A,8.502968
A,8.502968
B,8.57142
O,8.57142
N,8.601182
N,8.601182
B,8.604158
N,8.604158
A,8.616063
A,8.616063
B,8.714277
M,8.803563
N,8.803563
B,8.806539
N,8.806539
B,8.806539
N,8.806539
B,8.842253
F,8.842253
B,8.857134
N,8.857134
L,8.857134
N,8.86011
G,8.86011
N,8.86011
B,8.863086
N,8.863086
B,8.999991
N,8.999991
L,9.002967
E,9.005943
F,9.07142
A,9.07142
A,9.07142
B,9.07142
N,9.07142
B,9.074396
N,9.077372
I,9.081092
N,9.081092
B,9.098205
F,9.098205
B,9.107134
N,9.107134
B,9.139872
N,9.139872
B,9.142848
L,9.142848
O,9.142848
O,9.142848
O,9.145824
L,9.1488
I,9.285705
N,9.285705
L,9.288681
E,9.291657
F,9.357134
B,9.36011
H,9.363086
G,9.428562
O,9.428562
N,9.428562
N,9.428562
B,9.431538
F,9.431538
B,9.434514
I,9.571419
L,9.571419
O,9.571419
N,9.571419
B,9.571419
K,9.571419
M,9.574395
N,9.574395
B,9.574395
N,9.574395
B,9.574395
N,9.577371
E,9.681538
F,9.681538
B,9.696419
N,9.696419
B,9.7113
N,9.7113
B,9.714276
P,9.839276
N,9.839276
B,9.857133
M,9.857133
N,9.87499
A,9.87499
B,9.892847
N,9.892847
B,9.928562
N,9.931538
D,9.931538
A,9.973204
A,9.973204
B,9.97618
N,9.97618
B,9.99999
N,9.99999
G,9.99999
N,9.99999
