motifs,time
L,3.428568
K,3.428568
N,3.428568
K,3.428568
O,3.428568
N,3.428568
N,3.428568
E,3.428568
F,3.428568
B,3.428568
N,3.428568
G,3.642854
P,3.642854
N,3.642854
N,3.642854
O,3.857139
N,3.857139
O,3.857139
O,3.857139
N,3.857139
N,3.857139
O,4.071424
N,4.071424
K,4.071424
O,4.071424
N,4.071424
B,4.071424
N,4.071424
N,4.071424
O,4.28571
N,4.28571
G,4.28571
K,4.28571
N,4.28571
P,4.28571
K,4.499996
O,4.499996
N,4.499996
O,4.714281
O,4.714281
N,4.714281
N,4.714281
O,4.714281
O,4.714281
P,4.714281
O,4.714281
N,4.714281
H,4.714281
I,4.714281
L,4.928566
K,4.928566
O,4.928566
N,4.928566
K,5.133923
O,5.142852
N,5.142852
L,5.142852
O,5.142852
O,5.142852
N,5.357138
O,5.357138
O,5.357138
N,5.357138
B,5.357138
N,5.571423
O,5.571423
O,5.571423
N,5.571423
O,5.571423
O,5.571423
P,5.785708
N,5.785708
K,5.785708
N,5.785708
M,5.999994
O,5.999994
N,5.999994
G,5.999994
K,5.999994
O,5.999994
N,5.999994
L,6.205351
O,6.21428
N,6.21428
K,6.21428
N,6.21428
L,6.428565
L,6.428565
I,6.428565
N,6.428565
B,6.428565
K,6.428565
O,6.428565
N,6.428565
P,6.428565
N,6.428565
M,6.624993
N,6.624993
A,6.633922
B,6.633922
O,6.64285
O,6.64285
N,6.64285
P,6.857136
N,6.857136
O,6.857136
O,6.857136
N,6.857136
O,6.857136
N,6.857136
M,6.857136
N,6.857136
B,6.857136
N,6.857136
I,6.857136
O,6.857136
N,6.857136
G,7.071422
N,7.071422
L,7.071422
K,7.071422
N,7.071422
N,7.071422
K,7.249993
N,7.249993
B,7.285707
N,7.285707
O,7.285707
O,7.285707
N,7.285707
O,7.285707
N,7.285707
L,7.285707
I,7.33035
N,7.33035
B,7.499992
N,7.499992
L,7.499992
K,7.499992
O,7.499992
O,7.499992
N,7.499992
M,7.499992
N,7.499992
B,7.499992
J,7.499992
N,7.499992
P,7.499992
C,7.499992
E,7.499992
G,7.714278
N,7.714278
K,7.714278
N,7.714278
G,7.714278
K,7.714278
N,7.714278
P,7.714278
K,7.714278
N,7.714278
B,7.714278
M,7.714278
N,7.928564
G,7.928564
N,7.928564
K,8.142849
O,8.142849
N,8.142849
O,8.142849
N,8.142849
G,8.142849
P,8.142849
O,8.142849
N,8.142849
N,8.142849
E,8.142849
G,8.357134
K,8.357134
O,8.357134
N,8.357134
K,8.562491
O,8.57142
N,8.57142
O,8.57142
O,8.57142
M,8.57142
O,8.57142
L,8.607134
M,8.607134
M,8.607134
N,8.607134
B,8.785706
I,8.785706
N,8.785706
K,8.785706
O,8.785706
N,8.785706
B,8.785706
N,8.785706
K,8.785706
N,8.785706
K,8.785706
L,8.82142
F,8.82142
A,8.964277
B,8.964277
M,8.991062
N,8.991062
B,8.991062
G,8.991062
O,8.999991
O,8.999991
N,8.999991
O,8.999991
O,8.999991
L,8.999991
K,9.00892
N,9.00892
B,9.214276
O,9.214276
N,9.214276
N,9.214276
L,9.214276
K,9.428562
O,9.428562
N,9.428562
G,9.428562
K,9.428562
N,9.428562
L,9.428562
O,9.428562
N,9.428562
I,9.428562
N,9.428562
I,9.633919
O,9.642848
N,9.642848
K,9.642848
N,9.642848
N,9.642848
O,9.857133
O,9.857133
O,9.857133
P,9.857133
N,9.857133
L,9.857133
O,9.857133
L,9.857133
N,9.892847
D,9.892847
B,9.892847
M,9.892847
N,10.053561
B,10.053561
G,10.053561
P,10.053561
O,10.071418
L,10.071418
O,10.071418
N,10.071418
L,10.071418
O,10.080347
N,10.080347
A,10.276775
B,10.276775
K,10.285704
N,10.285704
L,10.285704
K,10.285704
N,10.285704
O,10.285704
N,10.285704
B,10.285704
I,10.285704
M,10.285704
O,10.285704
M,10.285704
N,10.285704
K,10.285704
N,10.285704
E,10.285704
F,10.285704
B,10.285704
N,10.285704
G,10.49999
P,10.49999
N,10.49999
N,10.49999
O,10.714275
N,10.714275
O,10.714275
O,10.714275
N,10.714275
O,10.714275
N,10.714275
L,10.714275
I,10.732132
N,10.732132
B,10.92856
N,10.92856
K,10.92856
O,10.92856
N,10.92856
B,10.92856
N,10.92856
N,10.92856
K,10.955346
N,10.955346
M,10.955346
N,10.955346
B,11.11606
G,11.11606
M,11.11606
N,11.11606
B,11.142846
N,11.142846
G,11.142846
K,11.142846
N,11.142846
P,11.142846
N,11.142846
B,11.142846
N,11.169632
A,11.169632
B,11.357132
I,11.357132
N,11.357132
O,11.571417
O,11.571417
N,11.571417
N,11.571417
O,11.571417
O,11.571417
P,11.571417
O,11.571417
N,11.571417
H,11.571417
I,11.571417
L,11.785702
K,11.785702
O,11.785702
N,11.785702
K,11.991059
O,11.999988
N,11.999988
L,11.999988
O,11.999988
O,11.999988
N,12.214274
O,12.214274
O,12.214274
N,12.214274
B,12.214274
N,12.428559
O,12.428559
O,12.428559
N,12.428559
O,12.428559
O,12.428559
P,12.642844
N,12.642844
K,12.642844
N,12.642844
M,12.85713
O,12.85713
N,12.85713
G,12.85713
K,12.85713
O,12.85713
N,12.85713
L,13.062487
