motifs,time
M,0.357142
L,0.595238
I,0.833332
P,0.833332
N,1.547618
G,1.547618
P,1.785712
N,2.023808
G,2.261902
P,2.261902
L,2.976188
I,2.976188
M,3.214282
L,3.452378
F,3.690472
G,3.690472
N,4.047615
L,4.404758
I,4.404758
N,4.7619
L,5.119042
I,5.119042
N,5.476185
L,5.833328
I,5.833328
M,6.071422
L,6.309518
I,6.547612
P,6.547612
L,7.261898
I,7.261898
M,7.499992
L,7.738088
I,7.976182
P,7.976182
N,8.690468
B,8.690468
P,8.928562
N,9.166658
H,9.404752
G,9.404752
N,9.776934
L,10.184537
I,10.184537
N,10.635019
N,11.138477
P,11.138477
