motifs,time
E,0.72
E,0.9715
E,1.232178
E,1.519905
G,1.805701
N,1.805701
C,2.066496
C,2.066496
C,2.338088
C,2.338088
C,2.623883
C,2.623883
C,2.885417
C,2.885417
G,3.184167
P,3.498542
N,3.498542
D,3.785417
C,3.785417
I,4.084167
P,4.084167
H,4.084167
I,4.398542
L,4.685417
E,4.984167
I,4.984167
N,5.295929
G,5.299906
N,5.301043
F,5.555588
B,5.556725
I,5.557293
M,5.828316
N,5.829452
E,5.831725
F,6.111839
B,6.112975
H,6.114111
C,6.38706
C,6.389585
I,6.392742
O,6.69574
N,7.301629
L,7.600379
L,7.914754
E,8.201629
E,8.500379
I,8.500379
N,8.814754
N,8.814754
C,9.101629
C,9.101629
I,9.400379
N,9.714754
H,9.714754
C,10.002557
C,10.002557
G,10.308712
O,10.627726
N,10.627726
N,10.657726
L,10.687726
E,10.914601
I,11.213351
M,11.527726
N,11.527726
N,11.557726
L,11.587726
E,11.814601
I,12.113351
N,12.427726
N,12.427726
G,12.427726
O,12.715529
O,13.021684
N,13.328823
N,13.340698
I,13.348198
M,13.627573
M,13.638823
N,13.643198
G,13.926323
O,14.240698
L,14.527573
E,14.826323
F,14.826323
H,14.826323
I,15.140698
L,15.427573
E,15.726323
I,15.726323
N,16.040698
L,16.327573
F,16.626323
G,16.626323
N,16.940698
L,17.227573
I,17.526323
O,17.840698
N,17.840698
P,18.128501
N,18.434656
G,18.434656
L,18.434656
O,18.75367
N,19.040545
H,19.339295
H,19.339295
G,19.339295
O,19.65367
N,19.940545
D,20.239295
I,20.239295
N,20.55367
E,20.840545
I,21.139295
O,21.45367
L,21.740545
C,22.039295
D,22.039295
I,22.039295
L,22.039295
O,22.35367
L,22.640545
E,22.939295
I,22.939295
P,23.108045
N,23.25367
L,23.540545
H,23.839295
G,23.839295
N,24.15367
L,24.440545
I,24.739295
O,25.05367
L,25.340545
E,25.639295
I,25.639295
N,25.95367
N,25.95367
P,26.240545
L,26.539295
F,26.85367
D,27.141473
E,27.447628
I,27.447628
N,27.766642
K,28.053517
O,28.352267
N,28.666642
L,28.953517
E,29.252267
F,29.252267
H,29.252267
I,29.566642
L,29.853517
E,30.152267
I,30.152267
N,30.466642
L,30.753517
F,31.052267
G,31.052267
N,31.366642
L,31.653517
I,31.952267
O,32.266642
N,32.266642
P,32.554445
N,32.8606
G,32.8606
L,32.8606
O,33.179614
N,33.466489
H,33.765239
H,33.765239
G,33.765239
O,34.079614
N,34.366489
D,34.665239
I,34.665239
N,34.979614
E,35.266489
I,35.565239
O,35.879614
L,36.166489
C,36.465239
D,36.465239
I,36.465239
L,36.465239
O,36.779614
L,37.066489
E,37.365239
I,37.365239
P,37.533989
N,37.679614
L,37.966489
H,38.265239
G,38.265239
N,38.579614
L,38.866489
I,39.165239
O,39.479614
L,39.766489
E,40.065239
I,40.065239
N,40.379614
N,40.379614
P,40.666489
L,40.965239
F,41.279614
D,41.567417
I,41.873572
P,42.192586
N,42.192586
I,42.479461
N,42.479461
G,42.778211
O,43.092586
N,43.092586
D,43.236336
F,43.236336
D,43.379461
F,43.379461
G,43.678211
O,43.992586
N,43.992586
D,44.136336
F,44.136336
D,44.279461
F,44.279461
G,44.578211
P,44.892586
N,44.892586
D,45.036336
F,45.036336
D,45.179461
F,45.179461
I,45.478211
O,45.478211
N,45.792586
L,46.079461
I,46.378211
M,46.692586
N,46.692586
D,46.836336
F,46.836336
D,46.979461
F,46.979461
G,47.278211
O,47.592586
N,47.592586
D,47.736336
F,47.736336
D,47.879461
F,47.879461
G,48.178211
P,48.492586
N,48.492586
D,48.636336
F,48.636336
D,48.779461
F,48.779461
I,49.078211
O,49.078211
N,49.392586
L,49.679461
I,49.978211
O,50.292586
N,50.292586
P,50.436336
N,50.579461
G,50.878211
N,51.182586
K,51.192586
N,51.336336
H,51.479461
G,51.778211
P,52.092586
N,52.092586
P,52.236336
N,52.379461
H,52.678211
G,52.678211
N,52.992586
E,53.279461
I,53.578211
O,53.892586
N,53.892586
P,54.036336
N,54.179461
G,54.478211
P,54.792586
N,54.792586
P,54.936336
N,55.079461
G,55.378211
P,55.692586
N,55.692586
P,55.836336
N,55.979461
H,56.278211
G,56.278211
N,56.592586
E,56.879461
I,57.178211
O,57.492586
N,57.492586
P,57.636336
N,57.779461
G,58.078211
N,58.378211
L,58.387586
G,58.393211
L,58.679461
I,58.679461
K,58.679461
L,58.977814
I,59.264177
K,59.395598
L,59.539651
O,59.845806
N,60.16482
K,60.30857
L,60.451695
O,60.750388
N,61.036184
L,61.166866
L,61.29698
I,61.568571
N,61.854366
L,61.985048
L,62.115162
I,62.386753
N,62.672549
J,62.803231
L,62.933345
O,63.204936
N,63.490731
J,63.621413
L,63.751527
O,64.023118
N,64.308914
K,64.439596
L,64.56467
O,64.824452
N,65.097822
K,65.222822
L,65.347278
O,65.607061
N,65.88043
G,66.00543
K,66.129887
M,66.389669
N,67.503428
E,67.805402
E,68.119875
I,68.119875
N,68.246849
L,68.348823
G,68.450796
O,68.552112
N,68.649185
G,68.745738
O,68.844944
N,68.945578
G,69.051892
O,69.051892
N,69.176248
L,69.274032
E,69.370907
I,69.467157
N,69.562157
G,69.657782
O,69.755282
N,69.853407
E,69.956532
I,69.956532
N,70.077157
L,70.174032
I,70.270907
N,70.367157
L,70.462157
I,70.557782
N,70.655282
L,70.753407
I,70.856532
M,70.977157
L,71.074032
K,71.170907
O,71.267157
N,71.362157
J,71.45871
O,71.557916
N,71.65855
L,71.764864
I,71.764864
N,71.88922
L,71.987004
G,72.083879
O,72.180129
N,72.275129
E,72.370754
I,72.468254
N,72.566379
E,72.669504
I,72.669504
N,72.790129
L,72.887004
J,72.983879
O,73.080129
N,73.175129
L,73.270754
I,73.368254
N,73.466379
K,73.569504
O,73.569504
N,73.690129
L,73.787004
I,73.883879
N,73.980129
L,74.075129
I,74.170754
N,74.268254
E,74.366379
I,74.469504
N,74.590129
L,74.687004
E,74.783879
I,74.880129
N,74.975129
G,75.070754
O,75.168254
N,75.266379
G,75.369504
O,75.490129
N,75.587004
G,75.683879
O,75.780129
N,75.875129
G,75.970754
O,76.068254
N,76.166379
G,76.269504
O,76.269504
P,76.438254
N,76.583879
K,76.680129
N,76.775129
E,76.870754
